observed_timestamp,RCM-currentspeed_m/s,RCM-direction_deg
2019-06-16 08:16:54+00:00,3.218,277.712
2019-06-16 08:26:54+00:00,2.396,162.462
2019-06-16 08:36:54+00:00,3.621,202.7
2019-06-16 08:46:54+00:00,5.123,220.58
2019-06-16 08:56:54+00:00,7.175,229.838
2019-06-16 09:06:54+00:00,2.221,295.067
2019-06-16 09:16:54+00:00,1.291,312.923
2019-06-16 09:26:54+00:00,3.812,258.98
2019-06-16 09:36:54+00:00,1.91,271.702
2019-06-16 09:46:54+00:00,4.709,295.992
2019-06-16 09:56:54+00:00,4.361,312.177
2019-06-16 10:06:54+00:00,4.042,316.072
2019-06-16 10:16:54+00:00,3.505,313.997
2019-06-16 10:26:54+00:00,3.969,318.656
2019-06-16 10:36:54+00:00,5.109,313.199
2019-06-16 10:46:54+00:00,4.577,319.638
2019-06-16 10:56:54+00:00,6.21,309.812
2019-06-16 11:06:54+00:00,6.268,311.899
2019-06-16 11:16:54+00:00,4.576,325.054
2019-06-16 11:26:54+00:00,3.356,303.465
2019-06-16 11:36:54+00:00,1.338,311.921
2019-06-16 11:46:54+00:00,1.552,223.108
2019-06-16 11:56:54+00:00,1.323,305.879
2019-06-16 12:06:54+00:00,1.277,260.238
2019-06-16 12:16:54+00:00,2.793,234.429
2019-06-16 12:26:54+00:00,2.419,274.512
2019-06-16 12:36:54+00:00,3.144,324.892
2019-06-16 12:46:54+00:00,6.774,328.004
2019-06-16 12:56:54+00:00,8.851,323.097
2019-06-16 13:06:54+00:00,15.076,302.331
2019-06-16 13:16:54+00:00,15.987,297.922
2019-06-16 13:26:54+00:00,14.591,297.791
2019-06-16 13:36:54+00:00,15.116,292.912
2019-06-16 13:46:54+00:00,20.103,300.747
2019-06-16 13:56:54+00:00,21.273,300.285
2019-06-16 14:06:54+00:00,19.186,301.648
2019-06-16 14:16:54+00:00,19.563,299.927
2019-06-16 14:26:54+00:00,19.262,299.02
2019-06-16 14:36:54+00:00,17.617,302.652
2019-06-16 14:46:54+00:00,17.979,300.087
2019-06-16 14:56:54+00:00,17.874,302.614
2019-06-16 15:06:54+00:00,14.855,297.367
2019-06-16 15:16:54+00:00,15.134,303.033
2019-06-16 15:26:54+00:00,17.64,302.521
2019-06-16 15:36:54+00:00,19.486,303.814
2019-06-16 15:46:54+00:00,19.534,299.582
2019-06-16 15:56:54+00:00,17.894,295.871
2019-06-16 16:06:54+00:00,16.579,297.239
2019-06-16 16:16:54+00:00,15.42,304.275
2019-06-16 16:26:54+00:00,13.341,296.368
2019-06-16 16:36:54+00:00,7.671,285.27
2019-06-16 16:46:54+00:00,10.145,297.732
2019-06-16 16:56:54+00:00,14.055,285.063
2019-06-16 17:06:54+00:00,11.636,287.656
2019-06-16 17:16:54+00:00,4.607,280.628
2019-06-16 17:26:54+00:00,3.532,270.771
2019-06-16 17:36:54+00:00,3.253,252.414
2019-06-16 17:46:54+00:00,3.82,210.59
2019-06-16 17:56:54+00:00,3.552,246.458
2019-06-16 18:06:54+00:00,3.314,298.134
2019-06-16 18:16:54+00:00,8.453,293.203
2019-06-16 18:26:54+00:00,7.011,282.649
2019-06-16 18:36:54+00:00,2.262,311.875
2019-06-16 18:46:54+00:00,2.516,167.851
2019-06-16 18:56:54+00:00,4.694,195.259
2019-06-16 19:06:54+00:00,2.824,225.505
2019-06-16 19:16:54+00:00,3.546,195.322
2019-06-16 19:26:54+00:00,5.19,194.769
2019-06-16 19:36:54+00:00,7.299,201.289
2019-06-16 19:46:54+00:00,5.386,205.673
2019-06-16 19:56:54+00:00,3.246,241.624
2019-06-16 20:06:54+00:00,4.529,252.979
2019-06-16 20:16:54+00:00,5.543,256.533
2019-06-16 20:26:54+00:00,4.235,258.008
2019-06-16 20:36:54+00:00,4.595,248.529
2019-06-16 20:46:54+00:00,3.441,255.822
2019-06-16 20:56:54+00:00,2.946,265.181
2019-06-16 21:06:54+00:00,2.491,256.639
2019-06-16 21:16:54+00:00,3.996,215.958
2019-06-16 21:26:54+00:00,3.606,215.265
2019-06-16 21:36:54+00:00,0.3,209.278
2019-06-16 21:46:54+00:00,2.937,359.67
2019-06-16 21:56:54+00:00,0.52,216.58
2019-06-16 22:06:54+00:00,3.274,334.061
2019-06-16 22:16:54+00:00,3.381,343.688
2019-06-16 22:26:54+00:00,2.088,308.991
2019-06-16 22:36:54+00:00,2.879,301.024
2019-06-16 22:46:54+00:00,1.789,296.107
2019-06-16 22:56:54+00:00,2.499,291.299
2019-06-16 23:06:54+00:00,3.374,287.958
2019-06-16 23:16:54+00:00,1.361,333.387
2019-06-16 23:26:54+00:00,2.666,264.413
2019-06-16 23:36:54+00:00,4.731,276.944
2019-06-16 23:46:54+00:00,4.367,273.496
2019-06-16 23:56:54+00:00,5.01,275.618
2019-06-17 00:06:54+00:00,3.195,260.224
2019-06-17 00:16:54+00:00,5.825,259.854
2019-06-17 00:26:54+00:00,4.285,247.49
2019-06-17 00:36:54+00:00,2.156,209.309
2019-06-17 00:46:54+00:00,3.778,271.342
2019-06-17 00:56:54+00:00,3.953,297.031
2019-06-17 01:06:54+00:00,4.799,276.977
2019-06-17 01:16:54+00:00,2.393,271.327
2019-06-17 01:26:54+00:00,3.335,278.499
2019-06-17 01:36:54+00:00,4.072,307.05
2019-06-17 01:46:54+00:00,3.576,263.795
2019-06-17 01:56:54+00:00,4.251,302.825
2019-06-17 02:06:54+00:00,5.959,311.879
2019-06-17 02:16:54+00:00,8.224,314.046
2019-06-17 02:26:54+00:00,6.026,338.833
2019-06-17 02:36:54+00:00,9.002,339.772
2019-06-17 02:46:54+00:00,8.192,354.499
2019-06-17 02:56:54+00:00,13.249,305.47
2019-06-17 03:06:54+00:00,19.559,305.263
2019-06-17 03:16:54+00:00,18.07,298.593
2019-06-17 03:26:54+00:00,14.154,294.864
2019-06-17 03:36:54+00:00,17.791,296.17
2019-06-17 03:46:54+00:00,18.753,304.301
2019-06-17 03:56:54+00:00,15.882,301.354
2019-06-17 04:06:54+00:00,13.937,299.103
2019-06-17 04:16:54+00:00,14.416,300.883
2019-06-17 04:26:54+00:00,15.108,308.689
2019-06-17 04:36:54+00:00,15.197,305.647
2019-06-17 04:46:54+00:00,14.268,300.472
2019-06-17 04:56:54+00:00,13.077,302.993
2019-06-17 05:06:54+00:00,12.83,297.292
2019-06-17 05:16:54+00:00,9.287,301.892
2019-06-17 05:26:54+00:00,4.836,296.544
2019-06-17 05:36:54+00:00,1.364,284.499
2019-06-17 05:46:54+00:00,1.919,264.904
2019-06-17 05:56:54+00:00,3.237,288.516
2019-06-17 06:06:54+00:00,3.141,294.49
2019-06-17 06:16:54+00:00,3.41,296.709
2019-06-17 06:26:54+00:00,4.495,220.606
2019-06-17 06:36:54+00:00,2.931,265.486
2019-06-17 06:46:54+00:00,0.456,221.585
2019-06-17 06:56:54+00:00,2.203,231.462
2019-06-17 07:06:54+00:00,3.692,196.292
2019-06-17 07:16:54+00:00,1.719,197.949
2019-06-17 07:26:54+00:00,5.084,174.873
2019-06-17 07:36:54+00:00,3.618,209.215
2019-06-17 07:46:54+00:00,3.795,207.767
2019-06-17 07:56:54+00:00,2.774,225.082
2019-06-17 08:06:54+00:00,3.842,200.657
2019-06-17 08:16:54+00:00,2.8,221.906
2019-06-17 08:26:54+00:00,3.862,329.385
2019-06-17 08:36:54+00:00,4.396,324.802
2019-06-17 08:46:54+00:00,5.067,334.57
2019-06-17 08:56:54+00:00,4.155,327.638
2019-06-17 09:06:54+00:00,6.741,306.223
2019-06-17 09:16:54+00:00,7.14,319.768
2019-06-17 09:26:54+00:00,8.983,327.012
2019-06-17 09:36:54+00:00,11.411,341.569
2019-06-17 09:46:54+00:00,9.425,333.092
2019-06-17 09:56:54+00:00,10.991,328.829
2019-06-17 10:06:54+00:00,9.586,328.693
2019-06-17 10:16:54+00:00,8.439,329.3
2019-06-17 10:26:54+00:00,8.668,320.24
2019-06-17 10:36:54+00:00,8.984,342.564
2019-06-17 10:46:54+00:00,9.65,333.935
2019-06-17 10:56:54+00:00,9.029,323.175
2019-06-17 11:06:54+00:00,9.515,325.876
2019-06-17 11:16:54+00:00,9.638,325.818
2019-06-17 11:26:54+00:00,12.098,322.122
2019-06-17 11:36:54+00:00,9.893,328.344
2019-06-17 11:46:54+00:00,10.825,324.161
2019-06-17 11:56:54+00:00,9.727,339.908
2019-06-17 12:06:54+00:00,7.709,356.088
2019-06-17 12:16:54+00:00,5.734,354.081
2019-06-17 12:26:54+00:00,2.731,312.454
2019-06-17 12:36:54+00:00,0.907,283.006
2019-06-17 12:46:54+00:00,2.036,247.942
2019-06-17 12:56:54+00:00,2.81,262.71
2019-06-17 13:06:54+00:00,5.888,273.217
2019-06-17 13:16:54+00:00,2.773,308.082
2019-06-17 13:26:54+00:00,3.748,301.839
2019-06-17 13:36:54+00:00,4.654,300.438
2019-06-17 13:46:54+00:00,6.3,1.114
2019-06-17 13:56:54+00:00,6.888,350.33
2019-06-17 14:06:54+00:00,7.603,332.162
2019-06-17 14:16:54+00:00,5.786,336.966
2019-06-17 14:26:54+00:00,8.39,333.901
2019-06-17 14:36:54+00:00,9.712,324.309
2019-06-17 14:46:54+00:00,9.095,350.366
2019-06-17 14:56:54+00:00,9.741,339.553
2019-06-17 15:06:54+00:00,9.977,318.063
2019-06-17 15:16:54+00:00,13.972,313.902
2019-06-17 15:26:54+00:00,15.297,312.264
2019-06-17 15:36:54+00:00,12.706,319.779
2019-06-17 15:46:54+00:00,12.626,318.77
2019-06-17 15:56:54+00:00,12.43,315.75
2019-06-17 16:06:54+00:00,13.095,314.46
2019-06-17 16:16:54+00:00,9.628,327.005
2019-06-17 16:26:54+00:00,11.267,314.484
2019-06-17 16:36:54+00:00,11.966,314.367
2019-06-17 16:46:54+00:00,10.399,314.409
2019-06-17 16:56:54+00:00,12.325,311.705
2019-06-17 17:06:54+00:00,11.829,306.973
2019-06-17 17:16:54+00:00,5.257,309.24
2019-06-17 17:26:54+00:00,4.513,325.245
2019-06-17 17:36:54+00:00,2.318,299.569
2019-06-17 17:46:54+00:00,2.481,217.8
2019-06-17 17:56:54+00:00,6.422,200.917
2019-06-17 18:06:54+00:00,4.725,207.655
2019-06-17 18:16:54+00:00,3.618,188.265
2019-06-17 18:26:54+00:00,2.322,213.105
2019-06-17 18:36:54+00:00,3.382,224.889
2019-06-17 18:46:54+00:00,5.762,193.967
2019-06-17 18:56:54+00:00,4.995,200.845
2019-06-17 19:06:54+00:00,3.851,212.929
2019-06-17 19:16:54+00:00,1.867,286.538
2019-06-17 19:26:54+00:00,1.057,311.5
2019-06-17 19:36:54+00:00,4.23,339.384
2019-06-17 19:46:54+00:00,6.133,324.777
2019-06-17 19:56:54+00:00,8.896,336.409
2019-06-17 20:06:54+00:00,6.978,309.798
2019-06-17 20:16:54+00:00,5.759,332.997
2019-06-17 20:26:54+00:00,5.265,350.281
2019-06-17 20:36:54+00:00,3.522,7.238
2019-06-17 20:46:54+00:00,5.74,326.914
2019-06-17 20:56:54+00:00,6.857,321.351
2019-06-17 21:06:54+00:00,7.128,321.795
2019-06-17 21:16:54+00:00,8.188,312.526
2019-06-17 21:26:54+00:00,8.094,318.124
2019-06-17 21:36:54+00:00,6.369,344.416
2019-06-17 21:46:54+00:00,6.965,346.323
2019-06-17 21:56:54+00:00,7.153,346.494
2019-06-17 22:06:54+00:00,6.724,355.3
2019-06-17 22:16:54+00:00,6.375,1.225
2019-06-17 22:26:54+00:00,7.435,337.712
2019-06-17 22:36:54+00:00,7.646,359.197
2019-06-17 22:46:54+00:00,6.962,336.17
2019-06-17 22:56:54+00:00,7.491,327.017
2019-06-17 23:06:54+00:00,7.719,337.337
2019-06-17 23:16:54+00:00,10.23,340.569
2019-06-17 23:26:54+00:00,9.373,340.565
2019-06-17 23:36:54+00:00,8.899,348.769
2019-06-17 23:46:54+00:00,8.105,7.738
2019-06-17 23:56:54+00:00,5.365,9.525
2019-06-18 00:06:54+00:00,4.666,2.663
2019-06-18 00:16:54+00:00,6.202,5.182
2019-06-18 00:26:54+00:00,4.592,15.847
2019-06-18 00:36:54+00:00,3.324,11.786
2019-06-18 00:46:54+00:00,4.236,5.754
2019-06-18 00:56:54+00:00,6.688,357.545
2019-06-18 01:06:54+00:00,6.521,337.726
2019-06-18 01:16:54+00:00,5.675,324.61
2019-06-18 01:26:54+00:00,5.94,309.75
2019-06-18 01:36:54+00:00,4.898,302.187
2019-06-18 01:46:54+00:00,8.499,299.728
2019-06-18 01:56:54+00:00,9.331,285.491
2019-06-18 02:06:54+00:00,7.539,293.629
2019-06-18 02:16:54+00:00,5.898,286.53
2019-06-18 02:26:54+00:00,5.088,324.354
2019-06-18 02:36:54+00:00,8.846,21.87
2019-06-18 02:46:54+00:00,6.84,11.658
2019-06-18 02:56:54+00:00,6.934,11.434
2019-06-18 03:06:54+00:00,5.998,359.496
2019-06-18 03:16:54+00:00,7.549,5.335
2019-06-18 03:26:54+00:00,12.786,301.599
2019-06-18 03:36:54+00:00,13.876,306.832
2019-06-18 03:46:54+00:00,14.858,307.65
2019-06-18 03:56:54+00:00,14.84,303.42
2019-06-18 04:06:54+00:00,15.608,297.115
2019-06-18 04:16:54+00:00,18.396,298.186
2019-06-18 04:26:54+00:00,17.681,295.463
2019-06-18 04:36:54+00:00,18.871,296.052
2019-06-18 04:46:54+00:00,16.275,293.387
2019-06-18 04:56:54+00:00,16.864,295.306
2019-06-18 05:06:54+00:00,17.525,296.424
2019-06-18 05:16:54+00:00,14.931,301.118
2019-06-18 05:26:54+00:00,12.369,296.943
2019-06-18 05:36:54+00:00,11.077,293.981
2019-06-18 05:46:54+00:00,11.438,297.299
2019-06-18 05:56:54+00:00,6.562,292.889
2019-06-18 06:06:54+00:00,2.647,281.182
2019-06-18 06:16:54+00:00,4.303,270.2
2019-06-18 06:26:54+00:00,3.244,264.85
2019-06-18 06:36:54+00:00,1.641,197.796
2019-06-18 06:46:54+00:00,0.548,173.029
2019-06-18 06:56:54+00:00,5.855,169.122
2019-06-18 07:06:54+00:00,7.049,169.181
2019-06-18 07:16:54+00:00,7.767,169.621
2019-06-18 07:26:54+00:00,5.254,169.357
2019-06-18 07:36:54+00:00,7.544,183.524
2019-06-18 07:46:54+00:00,5.36,205.948
2019-06-18 07:56:54+00:00,9.187,190.147
2019-06-18 08:06:54+00:00,9.475,191.342
2019-06-18 08:16:54+00:00,7.193,178.231
2019-06-18 08:26:54+00:00,7.902,183.95
2019-06-18 08:36:54+00:00,5.403,202.644
2019-06-18 08:46:54+00:00,6.543,183.375
2019-06-18 08:56:54+00:00,7.72,188.88
2019-06-18 09:06:54+00:00,7.147,188.147
2019-06-18 09:16:54+00:00,5.412,180.037
2019-06-18 09:26:54+00:00,6.453,189.099
2019-06-18 09:36:54+00:00,4.056,196.621
2019-06-18 09:46:54+00:00,3.091,247.068
2019-06-18 09:56:54+00:00,3.22,295.563
2019-06-18 10:06:54+00:00,2.937,320.677
2019-06-18 10:16:54+00:00,1.715,341.187
2019-06-18 10:26:54+00:00,6.333,314.862
2019-06-18 10:36:54+00:00,5.909,313.171
2019-06-18 10:46:54+00:00,3.104,304.392
2019-06-18 10:56:54+00:00,4.764,295.386
2019-06-18 11:06:54+00:00,4.474,304.578
2019-06-18 11:16:54+00:00,6.45,290.501
2019-06-18 11:26:54+00:00,6.027,293.134
2019-06-18 11:36:54+00:00,5.63,291.64
2019-06-18 11:46:54+00:00,7.348,312.765
2019-06-18 11:56:54+00:00,8.959,305.755
2019-06-18 12:06:54+00:00,7.761,306.455
2019-06-18 12:16:54+00:00,6.276,315.689
2019-06-18 12:26:54+00:00,3.937,327.882
2019-06-18 12:36:54+00:00,3.407,344.69
2019-06-18 12:46:54+00:00,2.684,294.585
2019-06-18 12:56:54+00:00,7.094,309.084
2019-06-18 13:06:54+00:00,7.331,308.707
2019-06-18 13:16:54+00:00,9.68,310.251
2019-06-18 13:26:54+00:00,8.343,318.116
2019-06-18 13:36:54+00:00,8.793,320.21
2019-06-18 13:46:54+00:00,9.457,327.159
2019-06-18 13:56:54+00:00,13.133,313.327
2019-06-18 14:06:54+00:00,10.532,322.331
2019-06-18 14:16:54+00:00,13.677,313.331
2019-06-18 14:26:54+00:00,14.704,306.87
2019-06-18 14:36:54+00:00,13.795,307.302
2019-06-18 14:46:54+00:00,14.235,310.051
2019-06-18 14:56:54+00:00,11.78,311.774
2019-06-18 15:06:54+00:00,14.731,315.851
2019-06-18 15:16:54+00:00,13.012,304.482
2019-06-18 15:26:54+00:00,15.367,302.034
2019-06-18 15:36:54+00:00,13.337,305.419
2019-06-18 15:46:54+00:00,15.245,313.286
2019-06-18 15:56:54+00:00,14.087,312.13
2019-06-18 16:06:54+00:00,13.926,315.932
2019-06-18 16:16:54+00:00,15.529,311.316
2019-06-18 16:26:54+00:00,19.059,307.17
2019-06-18 16:36:54+00:00,22.326,302.299
2019-06-18 16:46:54+00:00,22.726,299.2
2019-06-18 16:56:54+00:00,20.926,299.121
2019-06-18 17:06:54+00:00,20.29,302.566
2019-06-18 17:16:54+00:00,18.008,301.658
2019-06-18 17:26:54+00:00,18.24,303.946
2019-06-18 17:36:54+00:00,17.255,305.382
2019-06-18 17:46:54+00:00,15.732,304.138
2019-06-18 17:56:54+00:00,17.429,300.504
2019-06-18 18:06:54+00:00,15.267,298.335
2019-06-18 18:16:54+00:00,14.165,301.057
2019-06-18 18:26:54+00:00,9.721,311.6
2019-06-18 18:36:54+00:00,6.418,298.257
2019-06-18 18:46:54+00:00,5.324,251.049
2019-06-18 18:56:54+00:00,4.359,238.216
2019-06-18 19:06:54+00:00,1.627,248.018
2019-06-18 19:16:54+00:00,1.883,284.095
2019-06-18 19:26:54+00:00,2.034,234.139
2019-06-18 19:36:54+00:00,2.356,195.192
2019-06-18 19:46:54+00:00,3.007,220.54
2019-06-18 19:56:54+00:00,4.618,196.438
2019-06-18 20:06:54+00:00,5.72,198.816
2019-06-18 20:16:54+00:00,7.969,163.538
2019-06-18 20:26:54+00:00,7.196,196.499
2019-06-18 20:36:54+00:00,7.362,202.816
2019-06-18 20:46:54+00:00,7.982,210.867
2019-06-18 20:56:54+00:00,6.152,212.918
2019-06-18 21:06:54+00:00,7.742,215.915
2019-06-18 21:16:54+00:00,8.808,226.525
2019-06-18 21:26:54+00:00,6.621,225.202
2019-06-18 21:36:54+00:00,4.122,227.726
2019-06-18 21:46:54+00:00,2.989,231.923
2019-06-18 21:56:54+00:00,3.885,226.102
2019-06-18 22:06:54+00:00,2.948,225.399
2019-06-18 22:16:54+00:00,2.408,194.792
2019-06-18 22:26:54+00:00,2.209,191.226
2019-06-18 22:36:54+00:00,2.02,210.676
2019-06-18 22:46:54+00:00,4.002,227.496
2019-06-18 22:56:54+00:00,3.098,246.689
2019-06-18 23:06:54+00:00,1.829,216.793
2019-06-18 23:16:54+00:00,0.987,227.297
2019-06-18 23:26:54+00:00,1.803,209.924
2019-06-18 23:36:54+00:00,2.144,198.547
2019-06-18 23:46:54+00:00,2.741,264.435
2019-06-18 23:56:54+00:00,3.846,317.24
2019-06-19 00:06:54+00:00,4.391,350.137
2019-06-19 00:16:54+00:00,4.059,309.228
2019-06-19 00:26:54+00:00,2.106,347.693
2019-06-19 00:36:54+00:00,3.434,12.661
2019-06-19 00:46:54+00:00,3.59,335.699
2019-06-19 00:56:54+00:00,2.26,283.507
2019-06-19 01:06:54+00:00,4.839,344.798
2019-06-19 01:16:54+00:00,3.787,348.808
2019-06-19 01:26:54+00:00,4.177,13.557
2019-06-19 01:36:54+00:00,5.476,356.35
2019-06-19 01:46:54+00:00,6.612,331.695
2019-06-19 01:56:54+00:00,6.855,346.018
2019-06-19 02:06:54+00:00,7.098,310.786
2019-06-19 02:16:54+00:00,8.603,315.306
2019-06-19 02:26:54+00:00,8.847,323.244
2019-06-19 02:36:54+00:00,11.139,319.397
2019-06-19 02:46:54+00:00,12.089,314.718
2019-06-19 02:56:54+00:00,12.098,310.455
2019-06-19 03:06:54+00:00,12.669,309.654
2019-06-19 03:16:54+00:00,10.198,322.409
2019-06-19 03:26:54+00:00,15.433,312.609
2019-06-19 03:36:54+00:00,15.099,314.501
2019-06-19 03:46:54+00:00,14.647,312.376
2019-06-19 03:56:54+00:00,13.677,314.57
2019-06-19 04:06:54+00:00,13.338,314.129
2019-06-19 04:16:54+00:00,13.139,313.08
2019-06-19 04:26:54+00:00,11.987,314.221
2019-06-19 04:36:54+00:00,11.554,308.713
2019-06-19 04:46:54+00:00,11.762,314.041
2019-06-19 04:56:54+00:00,12.258,313.424
2019-06-19 05:06:54+00:00,10.903,309.22
2019-06-19 05:16:54+00:00,11.476,310.247
2019-06-19 05:26:54+00:00,8.297,313.894
2019-06-19 05:36:54+00:00,7.3,341.572
2019-06-19 05:46:54+00:00,5.835,358.329
2019-06-19 05:56:54+00:00,6.051,2.629
2019-06-19 06:06:54+00:00,6.717,357.248
2019-06-19 06:16:54+00:00,7.935,349.879
2019-06-19 06:26:54+00:00,6.417,326.91
2019-06-19 06:36:54+00:00,7.005,305.884
2019-06-19 06:46:54+00:00,4.869,341.816
2019-06-19 06:56:54+00:00,4.766,330.575
2019-06-19 07:06:54+00:00,4.216,324.543
2019-06-19 07:16:54+00:00,3.063,301.997
2019-06-19 07:26:54+00:00,2.145,207.625
2019-06-19 07:36:54+00:00,5.274,199.356
2019-06-19 07:46:54+00:00,5.469,164.763
2019-06-19 07:56:54+00:00,7.744,163.65
2019-06-19 08:06:54+00:00,7.117,188.727
2019-06-19 08:16:54+00:00,7.224,185.444
2019-06-19 08:26:54+00:00,8.916,168.293
2019-06-19 08:36:54+00:00,8.696,164.258
2019-06-19 08:46:54+00:00,5.873,186.623
2019-06-19 08:56:54+00:00,9.485,197.456
2019-06-19 09:06:54+00:00,9.522,198.208
2019-06-19 09:16:54+00:00,3.994,210.846
2019-06-19 09:26:54+00:00,2.046,331.638
2019-06-19 09:36:54+00:00,4.467,331.711
2019-06-19 09:46:54+00:00,3.802,350.942
2019-06-19 09:56:54+00:00,5.164,358.775
2019-06-19 10:06:54+00:00,5.415,29.726
2019-06-19 10:16:54+00:00,5.288,7.329
2019-06-19 10:26:54+00:00,6.308,5.444
2019-06-19 10:36:54+00:00,7.339,349.124
2019-06-19 10:46:54+00:00,6.999,332.609
2019-06-19 10:56:54+00:00,7.916,331.875
2019-06-19 11:06:54+00:00,6.427,323.669
2019-06-19 11:16:54+00:00,8.451,322.551
2019-06-19 11:26:54+00:00,8.037,310.362
2019-06-19 11:36:54+00:00,8.018,317.585
2019-06-19 11:46:54+00:00,6.2,303.772
2019-06-19 11:56:54+00:00,5.658,319.564
2019-06-19 12:06:54+00:00,4.942,297.146
2019-06-19 12:16:54+00:00,6.998,299.696
2019-06-19 12:26:54+00:00,6.63,307.946
2019-06-19 12:36:54+00:00,5.709,311.808
2019-06-19 12:46:54+00:00,5.084,295.27
2019-06-19 12:56:54+00:00,4.353,287.041
2019-06-19 13:06:54+00:00,4.207,299.798
2019-06-19 13:16:54+00:00,4.815,292.132
2019-06-19 13:26:54+00:00,4.496,303.984
2019-06-19 13:36:54+00:00,4.818,317.7
2019-06-19 13:46:54+00:00,5.525,330.739
2019-06-19 13:56:54+00:00,4.086,322.229
2019-06-19 14:06:54+00:00,4.357,352.392
2019-06-19 14:16:54+00:00,7.597,319.538
2019-06-19 14:26:54+00:00,8.535,311.789
2019-06-19 14:36:54+00:00,7.994,314.31
2019-06-19 14:46:54+00:00,9.21,301.691
2019-06-19 14:56:54+00:00,10.752,317.591
2019-06-19 15:06:54+00:00,10.726,310.352
2019-06-19 15:16:54+00:00,10.253,305.077
2019-06-19 15:26:54+00:00,11.876,307.551
2019-06-19 15:36:54+00:00,8.513,301.561
2019-06-19 15:46:54+00:00,8.529,318.86
2019-06-19 15:56:54+00:00,9.097,320.449
2019-06-19 16:06:54+00:00,8.803,318.776
2019-06-19 16:16:54+00:00,10.483,316.316
2019-06-19 16:26:54+00:00,10.298,319.529
2019-06-19 16:36:54+00:00,7.398,310.679
2019-06-19 16:46:54+00:00,7.403,314.205
2019-06-19 16:56:54+00:00,3.892,352.905
2019-06-19 17:06:54+00:00,2.96,337.37
2019-06-19 17:16:54+00:00,3.325,324.591
2019-06-19 17:26:54+00:00,4.93,308.774
2019-06-19 17:36:54+00:00,6.406,305.581
2019-06-19 17:46:54+00:00,9.711,303.192
2019-06-19 17:56:54+00:00,11.576,305.416
2019-06-19 18:06:54+00:00,7.255,298.216
2019-06-19 18:16:54+00:00,6.901,312.579
2019-06-19 18:26:54+00:00,6.322,327.253
2019-06-19 18:36:54+00:00,6.315,349.611
2019-06-19 18:46:54+00:00,5.784,352.804
2019-06-19 18:56:54+00:00,4.218,318.217
2019-06-19 19:06:54+00:00,4.788,293.703
2019-06-19 19:16:54+00:00,3.375,304.625
2019-06-19 19:26:54+00:00,4.398,296.251
2019-06-19 19:36:54+00:00,3.104,289.719
2019-06-19 19:46:54+00:00,1.617,258.41
2019-06-19 19:56:54+00:00,2.925,259.807
2019-06-19 20:06:54+00:00,1.924,276.797
2019-06-19 20:16:54+00:00,2.144,256.111
2019-06-19 20:26:54+00:00,2.555,273.834
2019-06-19 20:36:54+00:00,2.176,303.544
2019-06-19 20:46:54+00:00,2.004,275.811
2019-06-19 20:56:54+00:00,1.454,273.404
2019-06-19 21:06:54+00:00,6.159,179.593
2019-06-19 21:16:54+00:00,5.976,188.983
2019-06-19 21:26:54+00:00,5.335,196.612
2019-06-19 21:36:54+00:00,3.494,227.281
2019-06-19 21:46:54+00:00,3.954,209.385
2019-06-19 21:56:54+00:00,2.713,253.152
2019-06-19 22:06:54+00:00,3.26,315.444
2019-06-19 22:16:54+00:00,7.696,322.906
2019-06-19 22:26:54+00:00,6.735,298.401
2019-06-19 22:36:54+00:00,4.215,303.094
2019-06-19 22:46:54+00:00,3.291,327.345
2019-06-19 22:56:54+00:00,2.572,325.896
2019-06-19 23:06:54+00:00,6.233,309.027
2019-06-19 23:16:54+00:00,8.576,298.058
2019-06-19 23:26:54+00:00,5.737,302.16
2019-06-19 23:36:54+00:00,6.874,301.48
2019-06-19 23:46:54+00:00,5.476,299.673
2019-06-19 23:56:54+00:00,3.926,278.841
2019-06-20 00:06:54+00:00,2.894,287.852
2019-06-20 00:16:54+00:00,4.009,274.731
2019-06-20 00:26:54+00:00,5.949,322.756
2019-06-20 00:36:54+00:00,5.454,302.513
2019-06-20 00:46:54+00:00,5.411,312.491
2019-06-20 00:56:54+00:00,6.964,320.231
2019-06-20 01:06:54+00:00,5.352,322.957
2019-06-20 01:16:54+00:00,5.293,324.458
2019-06-20 01:26:54+00:00,8.582,321.169
2019-06-20 01:36:54+00:00,10.412,307.948
2019-06-20 01:46:54+00:00,9.836,317.399
2019-06-20 01:56:54+00:00,10.869,308.256
2019-06-20 02:06:54+00:00,10.717,307.147
2019-06-20 02:16:54+00:00,10.607,299.435
2019-06-20 02:26:54+00:00,12.107,301.277
2019-06-20 02:36:54+00:00,11.285,303.467
2019-06-20 02:46:54+00:00,12.197,309.044
2019-06-20 02:56:54+00:00,11.232,301.418
2019-06-20 03:06:54+00:00,15.98,304.44
2019-06-20 03:16:54+00:00,14.259,306.766
2019-06-20 03:26:54+00:00,10.082,323.289
2019-06-20 03:36:54+00:00,13.498,318.515
2019-06-20 03:46:54+00:00,12.24,326.791
2019-06-20 03:56:54+00:00,12.231,326.239
2019-06-20 04:06:54+00:00,13.776,326.612
2019-06-20 04:16:54+00:00,13.05,317.388
2019-06-20 04:26:54+00:00,13.998,319.604
2019-06-20 04:36:54+00:00,15.63,321.042
2019-06-20 04:46:54+00:00,12.939,318.201
2019-06-20 04:56:54+00:00,12.354,319.501
2019-06-20 05:06:54+00:00,12.275,315.234
