observed_timestamp,RCM-direction_deg
2019-05-18 13:36:54+00:00,288.024
2019-05-18 13:46:54+00:00,288.348
2019-05-18 13:56:54+00:00,293.43
2019-05-18 14:06:54+00:00,290.699
2019-05-18 14:16:54+00:00,282.085
2019-05-18 14:26:54+00:00,267.733
2019-05-18 14:36:54+00:00,256.939
2019-05-18 14:46:54+00:00,268.881
2019-05-18 14:56:54+00:00,280.049
2019-05-18 15:06:54+00:00,279.751
2019-05-18 15:16:54+00:00,249.975
2019-05-18 15:26:54+00:00,264.448
2019-05-18 15:36:54+00:00,255.17
2019-05-18 15:46:54+00:00,236.543
2019-05-18 15:56:54+00:00,74.094
2019-05-18 16:06:54+00:00,11.38
2019-05-18 16:16:54+00:00,344.584
2019-05-18 16:26:54+00:00,333.77
2019-05-18 16:36:54+00:00,298.827
2019-05-18 16:46:54+00:00,254.583
2019-05-18 16:56:54+00:00,253.853
2019-05-18 17:06:54+00:00,265.866
2019-05-18 17:16:54+00:00,246.477
2019-05-18 17:26:54+00:00,238.786
2019-05-18 17:36:54+00:00,199.876
2019-05-18 17:46:54+00:00,160.748
2019-05-18 17:56:54+00:00,157.6
2019-05-18 18:06:54+00:00,235.984
2019-05-18 18:16:54+00:00,165.41
2019-05-18 18:26:54+00:00,175.006
2019-05-18 18:36:54+00:00,163.747
2019-05-18 18:46:54+00:00,167.934
2019-05-18 18:56:54+00:00,155.777
2019-05-18 19:06:54+00:00,169.498
2019-05-18 19:16:54+00:00,169.851
2019-05-18 19:26:54+00:00,163.607
2019-05-18 19:36:54+00:00,177.595
2019-05-18 19:46:54+00:00,198.529
2019-05-18 19:56:54+00:00,203.632
2019-05-18 20:06:54+00:00,194.363
2019-05-18 20:16:54+00:00,213.065
2019-05-18 20:26:54+00:00,205.57
2019-05-18 20:36:54+00:00,202.722
2019-05-18 20:46:54+00:00,225.3
2019-05-18 20:56:54+00:00,244.717
2019-05-18 21:06:54+00:00,227.351
2019-05-18 21:16:54+00:00,235.908
2019-05-18 21:26:54+00:00,224.871
2019-05-18 21:36:54+00:00,350.604
2019-05-18 21:46:54+00:00,325.472
2019-05-18 21:56:54+00:00,324.454
2019-05-18 22:06:54+00:00,298.452
2019-05-18 22:16:54+00:00,348.114
2019-05-18 22:26:54+00:00,329.603
2019-05-18 22:36:54+00:00,351.526
2019-05-18 22:46:54+00:00,343.476
2019-05-18 22:56:54+00:00,352.049
2019-05-18 23:06:54+00:00,347.741
2019-05-18 23:16:54+00:00,352.261
2019-05-18 23:26:54+00:00,335.784
2019-05-18 23:36:54+00:00,334.55
2019-05-18 23:46:54+00:00,316.388
2019-05-18 23:56:54+00:00,308.579
2019-05-19 00:06:54+00:00,296.468
2019-05-19 00:16:54+00:00,266.006
2019-05-19 00:26:54+00:00,288.091
2019-05-19 00:36:54+00:00,270.504
2019-05-19 00:46:54+00:00,266.223
2019-05-19 00:56:54+00:00,268.618
2019-05-19 01:06:54+00:00,245.412
2019-05-19 01:16:54+00:00,301.386
2019-05-19 01:26:54+00:00,322.851
2019-05-19 01:36:54+00:00,275.395
2019-05-19 01:46:54+00:00,294.656
2019-05-19 01:56:54+00:00,338.956
2019-05-19 02:06:54+00:00,313.509
2019-05-19 02:16:54+00:00,289.541
2019-05-19 02:26:54+00:00,297.342
2019-05-19 02:36:54+00:00,282.97
2019-05-19 02:46:54+00:00,282.097
2019-05-19 02:56:54+00:00,290.621
2019-05-19 03:06:54+00:00,234.879
2019-05-19 03:16:54+00:00,291.888
2019-05-19 03:26:54+00:00,339.509
2019-05-19 03:36:54+00:00,306.125
2019-05-19 03:46:54+00:00,317.361
2019-05-19 03:56:54+00:00,308.525
2019-05-19 04:06:54+00:00,336.402
2019-05-19 04:16:54+00:00,195.76
2019-05-19 04:26:54+00:00,156.017
2019-05-19 04:36:54+00:00,278.978
2019-05-19 04:46:54+00:00,350.965
2019-05-19 04:56:54+00:00,27.086
2019-05-19 05:06:54+00:00,155.616
2019-05-19 05:16:54+00:00,204.172
2019-05-19 05:26:54+00:00,86.715
2019-05-19 05:36:54+00:00,42.782
2019-05-19 05:46:54+00:00,301.401
2019-05-19 05:56:54+00:00,217.755
2019-05-19 06:06:54+00:00,179.595
2019-05-19 06:16:54+00:00,181.031
2019-05-19 06:26:54+00:00,217.054
2019-05-19 06:36:54+00:00,173.463
2019-05-19 06:46:54+00:00,173.588
2019-05-19 06:56:54+00:00,176.553
2019-05-19 07:06:54+00:00,181.194
2019-05-19 07:16:54+00:00,194.32
2019-05-19 07:26:54+00:00,175.199
2019-05-19 07:36:54+00:00,174.02
2019-05-19 07:46:54+00:00,170.333
2019-05-19 07:56:54+00:00,190.707
2019-05-19 08:06:54+00:00,222.907
2019-05-19 08:16:54+00:00,194.972
2019-05-19 08:26:54+00:00,215.313
2019-05-19 08:36:54+00:00,213.431
2019-05-19 08:46:54+00:00,214.413
2019-05-19 08:56:54+00:00,292.66
2019-05-19 09:06:54+00:00,323.459
2019-05-19 09:16:54+00:00,328.646
2019-05-19 09:26:54+00:00,340.857
2019-05-19 09:36:54+00:00,348.84
2019-05-19 09:46:54+00:00,335.924
2019-05-19 09:56:54+00:00,342.001
2019-05-19 10:06:54+00:00,347.064
2019-05-19 10:16:54+00:00,337.146
2019-05-19 10:26:54+00:00,341.407
2019-05-19 10:36:54+00:00,330.89
2019-05-19 10:46:54+00:00,339.777
2019-05-19 10:56:54+00:00,330.138
2019-05-19 11:06:54+00:00,331.861
2019-05-19 11:16:54+00:00,341.141
2019-05-19 11:26:54+00:00,346.664
2019-05-19 11:36:54+00:00,341.009
2019-05-19 11:46:54+00:00,316.09
2019-05-19 11:56:54+00:00,328.927
2019-05-19 12:06:54+00:00,308.881
2019-05-19 12:16:54+00:00,308.04
2019-05-19 12:26:54+00:00,315.462
2019-05-19 12:36:54+00:00,315.621
2019-05-19 12:46:54+00:00,320.529
2019-05-19 12:56:54+00:00,306.859
2019-05-19 13:06:54+00:00,305.368
2019-05-19 13:16:54+00:00,298.824
2019-05-19 13:26:54+00:00,299.017
2019-05-19 13:36:54+00:00,299.957
2019-05-19 13:46:54+00:00,300.411
2019-05-19 13:56:54+00:00,300.426
2019-05-19 14:06:54+00:00,302.635
2019-05-19 14:16:54+00:00,294.512
2019-05-19 14:26:54+00:00,299.182
2019-05-19 14:36:54+00:00,305.063
2019-05-19 14:46:54+00:00,282.777
2019-05-19 14:56:54+00:00,256.319
2019-05-19 15:06:54+00:00,301.309
2019-05-19 15:16:54+00:00,299.234
2019-05-19 15:26:54+00:00,291.062
2019-05-19 15:36:54+00:00,292.842
2019-05-19 15:46:54+00:00,290.608
2019-05-19 15:56:54+00:00,287.971
2019-05-19 16:06:54+00:00,288.999
2019-05-19 16:16:54+00:00,299.316
2019-05-19 16:26:54+00:00,293.766
2019-05-19 16:36:54+00:00,294.087
2019-05-19 16:46:54+00:00,284.92
2019-05-19 16:56:54+00:00,291.127
2019-05-19 17:06:54+00:00,297.984
2019-05-19 17:16:54+00:00,300.015
2019-05-19 17:26:54+00:00,301.14
2019-05-19 17:36:54+00:00,297.048
2019-05-19 17:46:54+00:00,301.824
2019-05-19 17:56:54+00:00,295.305
2019-05-19 18:06:54+00:00,312.865
2019-05-19 18:16:54+00:00,323.821
2019-05-19 18:26:54+00:00,330.976
2019-05-19 18:36:54+00:00,281.032
2019-05-19 18:46:54+00:00,265.982
2019-05-19 18:56:54+00:00,176.717
2019-05-19 19:06:54+00:00,185.178
2019-05-19 19:16:54+00:00,170.784
2019-05-19 19:26:54+00:00,168.345
2019-05-19 19:36:54+00:00,174.052
2019-05-19 19:46:54+00:00,205.798
2019-05-19 19:56:54+00:00,247.264
2019-05-19 20:06:54+00:00,299.928
2019-05-19 20:16:54+00:00,290.043
2019-05-19 20:26:54+00:00,299.307
2019-05-19 20:36:54+00:00,331.398
2019-05-19 20:46:54+00:00,331.466
2019-05-19 20:56:54+00:00,352.279
2019-05-19 21:06:54+00:00,359.658
2019-05-19 21:16:54+00:00,136.569
2019-05-19 21:26:54+00:00,254.278
2019-05-19 21:36:54+00:00,176.252
2019-05-19 21:46:54+00:00,166.929
2019-05-19 21:56:54+00:00,205.342
2019-05-19 22:06:54+00:00,305.88
2019-05-19 22:16:54+00:00,340.528
2019-05-19 22:26:54+00:00,335.806
2019-05-19 22:36:54+00:00,352.391
2019-05-19 22:46:54+00:00,359.723
2019-05-19 22:56:54+00:00,349.031
2019-05-19 23:06:54+00:00,354.709
2019-05-19 23:16:54+00:00,354.489
2019-05-19 23:26:54+00:00,11.415
2019-05-19 23:36:54+00:00,351.499
2019-05-19 23:46:54+00:00,0.633
2019-05-19 23:56:54+00:00,9.252
2019-05-20 00:06:54+00:00,352.382
2019-05-20 00:16:54+00:00,359.922
2019-05-20 00:26:54+00:00,330.128
2019-05-20 00:36:54+00:00,312.466
2019-05-20 00:46:54+00:00,304.358
2019-05-20 00:56:54+00:00,304.076
2019-05-20 01:06:54+00:00,295.844
2019-05-20 01:16:54+00:00,296.577
2019-05-20 01:26:54+00:00,293.712
2019-05-20 01:36:54+00:00,278.16
2019-05-20 01:46:54+00:00,256.113
2019-05-20 01:56:54+00:00,289.386
2019-05-20 02:06:54+00:00,281.793
2019-05-20 02:16:54+00:00,280.803
2019-05-20 02:26:54+00:00,284.065
2019-05-20 02:36:54+00:00,284.0
2019-05-20 02:46:54+00:00,290.866
2019-05-20 02:56:54+00:00,298.541
2019-05-20 03:06:54+00:00,299.762
2019-05-20 03:16:54+00:00,305.425
2019-05-20 03:26:54+00:00,304.494
2019-05-20 03:36:54+00:00,306.327
2019-05-20 03:46:54+00:00,295.917
2019-05-20 03:56:54+00:00,276.67
2019-05-20 04:06:54+00:00,271.977
2019-05-20 04:16:54+00:00,289.755
2019-05-20 04:26:54+00:00,283.133
2019-05-20 04:36:54+00:00,279.92
2019-05-20 04:46:54+00:00,242.543
2019-05-20 04:56:54+00:00,257.079
2019-05-20 05:06:54+00:00,219.858
2019-05-20 05:16:54+00:00,258.583
2019-05-20 05:26:54+00:00,255.511
2019-05-20 05:36:54+00:00,259.623
2019-05-20 05:46:54+00:00,260.88
2019-05-20 05:56:54+00:00,265.801
2019-05-20 06:06:54+00:00,272.388
2019-05-20 06:16:54+00:00,259.235
2019-05-20 06:26:54+00:00,334.107
2019-05-20 06:36:54+00:00,345.089
2019-05-20 06:46:54+00:00,240.369
2019-05-20 06:56:54+00:00,223.528
2019-05-20 07:06:54+00:00,216.144
2019-05-20 07:16:54+00:00,218.264
2019-05-20 07:26:54+00:00,172.115
2019-05-20 07:36:54+00:00,163.523
2019-05-20 07:46:54+00:00,168.701
2019-05-20 07:56:54+00:00,175.757
2019-05-20 08:06:54+00:00,195.335
2019-05-20 08:16:54+00:00,191.6
2019-05-20 08:26:54+00:00,202.252
2019-05-20 08:36:54+00:00,218.379
2019-05-20 08:46:54+00:00,215.678
2019-05-20 08:56:54+00:00,220.516
2019-05-20 09:06:54+00:00,232.209
2019-05-20 09:16:54+00:00,253.803
2019-05-20 09:26:54+00:00,227.395
2019-05-20 09:36:54+00:00,307.096
2019-05-20 09:46:54+00:00,307.019
2019-05-20 09:56:54+00:00,295.849
2019-05-20 10:06:54+00:00,332.087
2019-05-20 10:16:54+00:00,314.846
2019-05-20 10:26:54+00:00,3.848
2019-05-20 10:36:54+00:00,301.717
2019-05-20 10:46:54+00:00,302.031
2019-05-20 10:56:54+00:00,286.985
2019-05-20 11:06:54+00:00,301.728
2019-05-20 11:16:54+00:00,344.613
2019-05-20 11:26:54+00:00,344.126
2019-05-20 11:36:54+00:00,352.277
2019-05-20 11:46:54+00:00,338.198
2019-05-20 11:56:54+00:00,332.851
2019-05-20 12:06:54+00:00,317.058
2019-05-20 12:16:54+00:00,332.733
2019-05-20 12:26:54+00:00,329.85
2019-05-20 12:36:54+00:00,330.961
2019-05-20 12:46:54+00:00,331.391
2019-05-20 12:56:54+00:00,351.699
2019-05-20 13:06:54+00:00,322.44
2019-05-20 13:16:54+00:00,313.281
2019-05-20 13:26:54+00:00,323.547
2019-05-20 13:36:54+00:00,318.521
2019-05-20 13:46:54+00:00,305.434
2019-05-20 13:56:54+00:00,305.689
2019-05-20 14:06:54+00:00,314.145
2019-05-20 14:16:54+00:00,319.921
2019-05-20 14:26:54+00:00,303.233
2019-05-20 14:36:54+00:00,303.396
2019-05-20 14:46:54+00:00,305.498
2019-05-20 14:56:54+00:00,298.816
2019-05-20 15:06:54+00:00,293.274
2019-05-20 15:16:54+00:00,291.767
2019-05-20 15:26:54+00:00,304.039
2019-05-20 15:36:54+00:00,303.81
2019-05-20 15:46:54+00:00,298.439
2019-05-20 15:56:54+00:00,293.84
2019-05-20 16:06:54+00:00,298.879
2019-05-20 16:16:54+00:00,297.715
2019-05-20 16:26:54+00:00,297.904
2019-05-20 16:36:54+00:00,300.486
2019-05-20 16:46:54+00:00,294.686
2019-05-20 16:56:54+00:00,288.586
2019-05-20 17:06:54+00:00,280.981
2019-05-20 17:16:54+00:00,277.775
2019-05-20 17:26:54+00:00,247.175
2019-05-20 17:36:54+00:00,220.865
2019-05-20 17:46:54+00:00,219.078
2019-05-20 17:56:54+00:00,254.138
2019-05-20 18:06:54+00:00,289.587
2019-05-20 18:16:54+00:00,220.694
2019-05-20 18:26:54+00:00,228.171
2019-05-20 18:36:54+00:00,181.306
2019-05-20 18:46:54+00:00,231.539
2019-05-20 18:56:54+00:00,222.138
2019-05-20 19:06:54+00:00,235.772
2019-05-20 19:16:54+00:00,236.881
2019-05-20 19:26:54+00:00,158.126
2019-05-20 19:36:54+00:00,163.672
2019-05-20 19:46:54+00:00,167.431
2019-05-20 19:56:54+00:00,169.191
2019-05-20 20:06:54+00:00,164.922
2019-05-20 20:16:54+00:00,133.81
2019-05-20 20:26:54+00:00,176.258
2019-05-20 20:36:54+00:00,160.477
2019-05-20 20:46:54+00:00,183.935
2019-05-20 20:56:54+00:00,200.444
2019-05-20 21:06:54+00:00,325.15
2019-05-20 21:16:54+00:00,283.669
2019-05-20 21:26:54+00:00,232.995
2019-05-20 21:36:54+00:00,205.885
2019-05-20 21:46:54+00:00,206.012
2019-05-20 21:56:54+00:00,203.597
2019-05-20 22:06:54+00:00,202.921
2019-05-20 22:16:54+00:00,217.144
2019-05-20 22:26:54+00:00,218.294
2019-05-20 22:36:54+00:00,210.706
2019-05-20 22:46:54+00:00,212.485
2019-05-20 22:56:54+00:00,223.236
2019-05-20 23:06:54+00:00,291.811
2019-05-20 23:16:54+00:00,353.211
2019-05-20 23:26:54+00:00,350.438
2019-05-20 23:36:54+00:00,353.955
2019-05-20 23:46:54+00:00,354.983
2019-05-20 23:56:54+00:00,346.901
2019-05-21 00:06:54+00:00,357.229
2019-05-21 00:16:54+00:00,342.531
2019-05-21 00:26:54+00:00,304.242
2019-05-21 00:36:54+00:00,320.285
2019-05-21 00:46:54+00:00,339.755
2019-05-21 00:56:54+00:00,339.843
2019-05-21 01:06:54+00:00,321.279
2019-05-21 01:16:54+00:00,321.203
2019-05-21 01:26:54+00:00,310.851
2019-05-21 01:36:54+00:00,306.743
2019-05-21 01:46:54+00:00,300.947
2019-05-21 01:56:54+00:00,302.268
2019-05-21 02:06:54+00:00,318.636
2019-05-21 02:16:54+00:00,314.095
2019-05-21 02:26:54+00:00,311.785
2019-05-21 02:36:54+00:00,300.255
2019-05-21 02:46:54+00:00,304.779
2019-05-21 02:56:54+00:00,298.398
2019-05-21 03:06:54+00:00,293.607
2019-05-21 03:16:54+00:00,294.344
2019-05-21 03:26:54+00:00,291.437
2019-05-21 03:36:54+00:00,289.196
2019-05-21 03:46:54+00:00,298.404
2019-05-21 03:56:54+00:00,295.801
2019-05-21 04:06:54+00:00,291.301
2019-05-21 04:16:54+00:00,292.759
2019-05-21 04:26:54+00:00,293.515
2019-05-21 04:36:54+00:00,290.798
2019-05-21 04:46:54+00:00,289.215
2019-05-21 04:56:54+00:00,261.95
2019-05-21 05:06:54+00:00,230.127
2019-05-21 05:16:54+00:00,249.855
2019-05-21 05:26:54+00:00,288.722
2019-05-21 05:36:54+00:00,168.962
2019-05-21 05:46:54+00:00,221.612
2019-05-21 05:56:54+00:00,218.382
2019-05-21 06:06:54+00:00,207.873
2019-05-21 06:16:54+00:00,199.384
2019-05-21 06:26:54+00:00,211.252
2019-05-21 06:36:54+00:00,210.274
2019-05-21 06:46:54+00:00,208.405
2019-05-21 06:56:54+00:00,206.943
2019-05-21 07:06:54+00:00,230.792
2019-05-21 07:16:54+00:00,284.627
2019-05-21 07:26:54+00:00,301.312
2019-05-21 07:36:54+00:00,338.56
2019-05-21 07:46:54+00:00,7.207
2019-05-21 07:56:54+00:00,334.603
2019-05-21 08:06:54+00:00,323.093
2019-05-21 08:16:54+00:00,306.959
2019-05-21 08:26:54+00:00,15.779
2019-05-21 08:36:54+00:00,15.737
2019-05-21 08:46:54+00:00,181.215
2019-05-21 08:56:54+00:00,206.629
2019-05-21 09:06:54+00:00,253.833
2019-05-21 09:16:54+00:00,241.095
2019-05-21 09:26:54+00:00,250.772
2019-05-21 09:36:54+00:00,225.377
2019-05-21 09:46:54+00:00,212.276
2019-05-21 09:56:54+00:00,231.644
2019-05-21 10:06:54+00:00,229.26
2019-05-21 10:16:54+00:00,260.495
2019-05-21 10:26:54+00:00,288.634
2019-05-21 10:36:54+00:00,246.244
2019-05-21 10:46:54+00:00,282.503
2019-05-21 10:56:54+00:00,244.65
2019-05-21 11:06:54+00:00,284.872
2019-05-21 11:16:54+00:00,251.351
2019-05-21 11:26:54+00:00,239.184
2019-05-21 11:36:54+00:00,240.032
2019-05-21 11:46:54+00:00,224.97
2019-05-21 11:56:54+00:00,314.965
2019-05-21 12:06:54+00:00,345.387
2019-05-21 12:16:54+00:00,349.553
2019-05-21 12:26:54+00:00,292.448
2019-05-21 12:36:54+00:00,293.465
2019-05-21 12:46:54+00:00,301.969
2019-05-21 12:56:54+00:00,310.053
2019-05-21 13:06:54+00:00,317.637
2019-05-21 13:16:54+00:00,323.755
2019-05-21 13:26:54+00:00,313.402
2019-05-21 13:36:54+00:00,306.274
2019-05-21 13:46:54+00:00,306.64
2019-05-21 13:56:54+00:00,306.218
2019-05-21 14:06:54+00:00,317.149
2019-05-21 14:16:54+00:00,306.052
2019-05-21 14:26:54+00:00,297.391
2019-05-21 14:36:54+00:00,302.062
2019-05-21 14:46:54+00:00,295.955
2019-05-21 14:56:54+00:00,297.609
2019-05-21 15:06:54+00:00,302.008
2019-05-21 15:16:54+00:00,312.715
2019-05-21 15:26:54+00:00,306.806
2019-05-21 15:36:54+00:00,313.86
2019-05-21 15:46:54+00:00,301.927
2019-05-21 15:56:54+00:00,310.596
2019-05-21 16:06:54+00:00,301.039
2019-05-21 16:16:54+00:00,305.033
2019-05-21 16:26:54+00:00,303.681
2019-05-21 16:36:54+00:00,303.023
2019-05-21 16:46:54+00:00,314.977
2019-05-21 16:56:54+00:00,303.155
2019-05-21 17:06:54+00:00,300.985
2019-05-21 17:16:54+00:00,309.014
2019-05-21 17:26:54+00:00,302.86
2019-05-21 17:36:54+00:00,305.935
2019-05-21 17:46:54+00:00,292.638
2019-05-21 17:56:54+00:00,298.475
2019-05-21 18:06:54+00:00,301.616
2019-05-21 18:16:54+00:00,298.043
2019-05-21 18:26:54+00:00,309.608
2019-05-21 18:36:54+00:00,304.31
2019-05-21 18:46:54+00:00,297.656
2019-05-21 18:56:54+00:00,297.939
2019-05-21 19:06:54+00:00,197.802
2019-05-21 19:16:54+00:00,222.988
2019-05-21 19:26:54+00:00,201.736
2019-05-21 19:36:54+00:00,216.902
2019-05-21 19:46:54+00:00,213.67
2019-05-21 19:56:54+00:00,192.621
2019-05-21 20:06:54+00:00,170.176
2019-05-21 20:16:54+00:00,169.148
2019-05-21 20:26:54+00:00,163.221
2019-05-21 20:36:54+00:00,177.252
2019-05-21 20:46:54+00:00,189.394
2019-05-21 20:56:54+00:00,191.668
2019-05-21 21:06:54+00:00,168.589
2019-05-21 21:16:54+00:00,173.037
2019-05-21 21:26:54+00:00,170.308
2019-05-21 21:36:54+00:00,171.015
2019-05-21 21:46:54+00:00,164.122
2019-05-21 21:56:54+00:00,177.705
2019-05-21 22:06:54+00:00,215.927
2019-05-21 22:16:54+00:00,204.032
2019-05-21 22:26:54+00:00,203.191
2019-05-21 22:36:54+00:00,198.852
2019-05-21 22:46:54+00:00,224.003
2019-05-21 22:56:54+00:00,248.148
2019-05-21 23:06:54+00:00,352.211
2019-05-21 23:16:54+00:00,350.032
2019-05-21 23:26:54+00:00,1.954
2019-05-21 23:36:54+00:00,358.251
2019-05-21 23:46:54+00:00,355.473
2019-05-21 23:56:54+00:00,349.744
2019-05-22 00:06:54+00:00,347.672
2019-05-22 00:16:54+00:00,340.467
2019-05-22 00:26:54+00:00,355.562
2019-05-22 00:36:54+00:00,355.278
2019-05-22 00:46:54+00:00,2.626
2019-05-22 00:56:54+00:00,359.56
2019-05-22 01:06:54+00:00,359.973
2019-05-22 01:16:54+00:00,328.14
2019-05-22 01:26:54+00:00,300.593
2019-05-22 01:36:54+00:00,312.36
2019-05-22 01:46:54+00:00,301.206
2019-05-22 01:56:54+00:00,304.266
2019-05-22 02:06:54+00:00,310.805
2019-05-22 02:16:54+00:00,296.392
2019-05-22 02:26:54+00:00,298.589
2019-05-22 02:36:54+00:00,291.125
2019-05-22 02:46:54+00:00,289.133
2019-05-22 02:56:54+00:00,291.937
2019-05-22 03:06:54+00:00,299.89
2019-05-22 03:16:54+00:00,293.077
2019-05-22 03:26:54+00:00,300.184
2019-05-22 03:36:54+00:00,269.683
2019-05-22 03:46:54+00:00,272.084
2019-05-22 03:56:54+00:00,267.234
2019-05-22 04:06:54+00:00,278.545
2019-05-22 04:16:54+00:00,268.959
2019-05-22 04:26:54+00:00,277.677
2019-05-22 04:36:54+00:00,272.432
2019-05-22 04:46:54+00:00,283.68
2019-05-22 04:56:54+00:00,292.15
2019-05-22 05:06:54+00:00,289.541
2019-05-22 05:16:54+00:00,289.116
2019-05-22 05:26:54+00:00,291.224
2019-05-22 05:36:54+00:00,290.0
2019-05-22 05:46:54+00:00,285.274
2019-05-22 05:56:54+00:00,289.784
2019-05-22 06:06:54+00:00,285.354
2019-05-22 06:16:54+00:00,280.538
2019-05-22 06:26:54+00:00,199.919
2019-05-22 06:36:54+00:00,257.554
2019-05-22 06:46:54+00:00,333.625
2019-05-22 06:56:54+00:00,266.902
2019-05-22 07:06:54+00:00,95.393
2019-05-22 07:16:54+00:00,100.219
2019-05-22 07:26:54+00:00,203.561
2019-05-22 07:36:54+00:00,190.045
2019-05-22 07:46:54+00:00,162.756
2019-05-22 07:56:54+00:00,202.21
2019-05-22 08:06:54+00:00,194.736
2019-05-22 08:16:54+00:00,242.552
2019-05-22 08:26:54+00:00,205.732
2019-05-22 08:36:54+00:00,155.175
2019-05-22 08:46:54+00:00,197.476
2019-05-22 08:56:54+00:00,185.946
2019-05-22 09:06:54+00:00,194.952
2019-05-22 09:16:54+00:00,192.16
2019-05-22 09:26:54+00:00,202.459
2019-05-22 09:36:54+00:00,237.691
2019-05-22 09:46:54+00:00,165.451
2019-05-22 09:56:54+00:00,192.312
2019-05-22 10:06:54+00:00,186.051
2019-05-22 10:16:54+00:00,195.857
2019-05-22 10:26:54+00:00,205.597
2019-05-22 10:36:54+00:00,240.08
2019-05-22 10:46:54+00:00,247.585
2019-05-22 10:56:54+00:00,307.218
2019-05-22 11:06:54+00:00,314.905
2019-05-22 11:16:54+00:00,323.3
2019-05-22 11:26:54+00:00,327.409
2019-05-22 11:36:54+00:00,349.008
2019-05-22 11:46:54+00:00,339.613
2019-05-22 11:56:54+00:00,339.484
2019-05-22 12:06:54+00:00,326.998
2019-05-22 12:16:54+00:00,344.839
2019-05-22 12:26:54+00:00,345.511
2019-05-22 12:36:54+00:00,339.027
2019-05-22 12:46:54+00:00,264.759
2019-05-22 12:56:54+00:00,273.553
2019-05-22 13:06:54+00:00,198.142
2019-05-22 13:16:54+00:00,323.252
2019-05-22 13:26:54+00:00,323.983
2019-05-22 13:36:54+00:00,340.863
2019-05-22 13:46:54+00:00,333.654
2019-05-22 13:56:54+00:00,335.688
2019-05-22 14:06:54+00:00,336.988
2019-05-22 14:16:54+00:00,330.999
2019-05-22 14:26:54+00:00,323.974
2019-05-22 14:36:54+00:00,329.603
2019-05-22 14:46:54+00:00,326.975
2019-05-22 14:56:54+00:00,329.038
2019-05-22 15:06:54+00:00,302.316
2019-05-22 15:16:54+00:00,304.085
2019-05-22 15:26:54+00:00,303.791
2019-05-22 15:36:54+00:00,311.217
2019-05-22 15:46:54+00:00,315.522
2019-05-22 15:56:54+00:00,330.427
2019-05-22 16:06:54+00:00,349.103
2019-05-22 16:16:54+00:00,302.02
2019-05-22 16:26:54+00:00,307.544
2019-05-22 16:36:54+00:00,305.401
2019-05-22 16:46:54+00:00,298.353
2019-05-22 16:56:54+00:00,329.949
2019-05-22 17:06:54+00:00,320.048
2019-05-22 17:16:54+00:00,329.1
2019-05-22 17:26:54+00:00,332.198
2019-05-22 17:36:54+00:00,335.898
2019-05-22 17:46:54+00:00,287.15
2019-05-22 17:56:54+00:00,335.426
2019-05-22 18:06:54+00:00,348.58
2019-05-22 18:16:54+00:00,39.021
2019-05-22 18:26:54+00:00,342.035
2019-05-22 18:36:54+00:00,320.464
2019-05-22 18:46:54+00:00,308.516
2019-05-22 18:56:54+00:00,225.216
2019-05-22 19:06:54+00:00,162.088
2019-05-22 19:16:54+00:00,183.768
2019-05-22 19:26:54+00:00,177.006
2019-05-22 19:36:54+00:00,207.575
2019-05-22 19:46:54+00:00,206.517
2019-05-22 19:56:54+00:00,214.029
2019-05-22 20:06:54+00:00,218.866
2019-05-22 20:16:54+00:00,171.668
2019-05-22 20:26:54+00:00,181.834
2019-05-22 20:36:54+00:00,244.264
2019-05-22 20:46:54+00:00,212.138
2019-05-22 20:56:54+00:00,210.651
2019-05-22 21:06:54+00:00,215.351
2019-05-22 21:16:54+00:00,183.724
2019-05-22 21:26:54+00:00,190.71
2019-05-22 21:36:54+00:00,197.707
2019-05-22 21:46:54+00:00,165.691
2019-05-22 21:56:54+00:00,176.024
2019-05-22 22:06:54+00:00,162.933
2019-05-22 22:16:54+00:00,153.881
2019-05-22 22:26:54+00:00,177.951
2019-05-22 22:36:54+00:00,159.039
2019-05-22 22:46:54+00:00,173.86
2019-05-22 22:56:54+00:00,159.992
2019-05-22 23:06:54+00:00,181.42
2019-05-22 23:16:54+00:00,185.023
2019-05-22 23:26:54+00:00,188.412
2019-05-22 23:36:54+00:00,199.53
2019-05-22 23:46:54+00:00,210.339
2019-05-22 23:56:54+00:00,286.035
2019-05-23 00:06:54+00:00,344.536
2019-05-23 00:16:54+00:00,337.688
2019-05-23 00:26:54+00:00,337.733
2019-05-23 00:36:54+00:00,355.154
2019-05-23 00:46:54+00:00,354.63
2019-05-23 00:56:54+00:00,348.135
2019-05-23 01:06:54+00:00,358.908
2019-05-23 01:16:54+00:00,344.828
2019-05-23 01:26:54+00:00,334.315
2019-05-23 01:36:54+00:00,341.67
2019-05-23 01:46:54+00:00,323.121
2019-05-23 01:56:54+00:00,337.459
2019-05-23 02:06:54+00:00,349.046
2019-05-23 02:16:54+00:00,317.826
2019-05-23 02:26:54+00:00,316.528
2019-05-23 02:36:54+00:00,325.011
2019-05-23 02:46:54+00:00,309.975
2019-05-23 02:56:54+00:00,307.14
2019-05-23 03:06:54+00:00,320.27
2019-05-23 03:16:54+00:00,312.719
2019-05-23 03:26:54+00:00,313.382
2019-05-23 03:36:54+00:00,297.576
2019-05-23 03:46:54+00:00,289.229
2019-05-23 03:56:54+00:00,294.564
2019-05-23 04:06:54+00:00,287.098
2019-05-23 04:16:54+00:00,292.792
