year,month,day,hour,week,dow,doq,qoy,Date,x1,x2,x3,output,Height,Temp3m,Temp6m,Temp12m,Oxy12m,Salin6m,Speed5m,SpeedDir5m
2019,7,12,9,28,5,12,3,2019-07-12T09:00:00.0,6.766401546776816,6.887759389369996,6.122217221481041,4.749665839220928,6.122217221481041,12.482275,12.419915,10.921755000000001,42.07416,29.85248,10.5055,321.52
2019,7,12,8,28,5,12,3,2019-07-12T08:00:00.0,7.811920426876651,6.766401546776816,6.887759389369996,6.122217221481041,6.887759389369996,12.360949999999999,12.338619999999999,10.821114999999999,44.89445,29.949285,6.4665,332.30600000000004
2019,7,12,7,28,5,12,3,2019-07-12T07:00:00.0,7.128254068200153,7.811920426876651,6.766401546776816,6.887759389369996,6.766401546776816,12.667905000000001,12.76839,10.930375,47.2244,30.136915000000002,5.4875,333.266
2019,7,12,6,28,5,12,3,2019-07-12T06:00:00.0,7.322772477667839,7.128254068200153,7.811920426876651,6.766401546776816,7.811920426876651,12.711195,12.754465,11.241555,40.38256,30.223385,3.6095,206.2595
2019,7,12,5,28,5,12,3,2019-07-12T05:00:00.0,7.354883373475355,7.322772477667839,7.128254068200153,7.811920426876651,7.128254068200153,12.568670000000001,12.57581,11.357505,35.66023,30.174615000000003,6.281,183.7155
2019,7,12,4,28,5,12,3,2019-07-12T04:00:00.0,6.427989926839329,7.354883373475355,7.322772477667839,7.128254068200153,7.322772477667839,12.50592,12.48065,11.494914999999999,38.265744999999995,29.860335,4.2625,200.935
2019,7,12,3,28,5,12,3,2019-07-12T03:00:00.0,5.513041453190499,6.427989926839329,7.354883373475355,7.322772477667839,7.354883373475355,12.458950000000002,12.461770000000001,12.198425,38.954505,29.99125,2.633,233.758
2019,7,12,2,28,5,12,3,2019-07-12T02:00:00.0,3.285852050021776,5.513041453190499,6.427989926839329,7.354883373475355,6.427989926839329,12.560145,12.518395,12.232165,43.27816,29.795335,12.782499999999999,292.5175
2019,7,12,1,28,5,12,3,2019-07-12T01:00:00.0,4.287264391237901,3.285852050021776,5.513041453190499,6.427989926839329,5.513041453190499,12.710094999999999,12.645485,12.091125,49.366215,29.672685,9.8015,285.5455
2019,7,12,0,28,5,12,3,2019-07-12T00:00:00.0,5.86087829063865,4.287264391237901,3.285852050021776,5.513041453190499,3.285852050021776,12.79172,12.706140000000001,12.032435,53.65482,30.15748,10.544,320.595
2019,7,11,23,28,4,11,3,2019-07-11T23:00:00.0,6.196136834913519,5.86087829063865,4.287264391237901,3.285852050021776,4.287264391237901,12.988565000000001,12.942725,11.668800000000001,55.506209999999996,29.599935,22.552,303.2085
2019,7,11,22,28,4,11,3,2019-07-11T22:00:00.0,6.8062295553398755,6.196136834913519,5.86087829063865,4.287264391237901,5.86087829063865,12.879290000000001,12.80933,12.21263,56.649595,30.106645,19.555500000000002,307.49699999999996
2019,7,11,21,28,4,11,3,2019-07-11T21:00:00.0,6.861861826969999,6.8062295553398755,6.196136834913519,5.86087829063865,6.196136834913519,12.61008,12.637295000000002,11.519214999999999,56.31634,30.425175,15.679000000000002,310.4415
2019,7,11,20,28,4,11,3,2019-07-11T20:00:00.0,6.7623104919376225,6.861861826969999,6.8062295553398755,6.196136834913519,6.8062295553398755,12.601305,12.57826,11.16926,52.288039999999995,30.3158,12.26,315.39300000000003
2019,7,11,19,28,4,11,3,2019-07-11T19:00:00.0,6.540216068167985,6.7623104919376225,6.861861826969999,6.8062295553398755,6.861861826969999,12.454995,12.417449999999999,11.02498,50.884095,30.40445,11.093499999999999,322.60450000000003
2019,7,11,18,28,4,11,3,2019-07-11T18:00:00.0,6.8408751153002045,6.540216068167985,6.7623104919376225,6.861861826969999,6.7623104919376225,12.391115,12.35341,11.283135,49.32385,30.040100000000002,7.145,341.8095
2019,7,11,17,28,4,11,3,2019-07-11T17:00:00.0,7.37129622126786,6.8408751153002045,6.540216068167985,6.7623104919376225,6.540216068167985,12.438725,12.400205,11.471065,44.909265,30.012909999999998,4.942,342.3365
2019,7,11,16,28,4,11,3,2019-07-11T16:00:00.0,6.703924375260929,7.37129622126786,6.8408751153002045,6.540216068167985,6.8408751153002045,12.443095,12.548729999999999,11.627815,45.895745000000005,30.21698,2.2045,234.4155
2019,7,11,15,28,4,11,3,2019-07-11T15:00:00.0,7.240359776431356,6.703924375260929,7.37129622126786,6.8408751153002045,7.37129622126786,12.643695000000001,12.681555,11.82253,46.680315,30.21357,4.224,173.6775
2019,7,11,14,28,4,11,3,2019-07-11T14:00:00.0,6.622944557020895,7.240359776431356,6.703924375260929,7.37129622126786,6.703924375260929,12.63205,12.5266,11.99183,46.08316,30.209780000000002,4.239,169.82999999999998
2019,7,11,13,28,4,11,3,2019-07-11T13:00:00.0,4.751675413807025,6.622944557020895,7.240359776431356,6.703924375260929,7.240359776431356,12.87356,12.62909,11.760255,48.26504,30.326305,6.2705,180.615
2019,7,11,12,28,4,11,3,2019-07-11T12:00:00.0,4.083704586810566,4.751675413807025,6.622944557020895,7.240359776431356,6.622944557020895,12.988235,13.072725,12.18195,48.36265,29.665125,4.102,147.0685
2019,7,11,11,28,4,11,3,2019-07-11T11:00:00.0,5.8620316432304955,4.083704586810566,4.751675413807025,6.622944557020895,4.751675413807025,12.396245,12.374759999999998,11.624095,55.44996,30.40457,3.7525000000000004,261.08050000000003
2019,7,11,10,28,4,11,3,2019-07-11T10:00:00.0,5.448158126134216,5.8620316432304955,4.083704586810566,4.751675413807025,4.083704586810566,12.12852,12.09939,11.40163,60.426105,30.494975,9.6545,314.5135
2019,7,11,9,28,4,11,3,2019-07-11T09:00:00.0,6.803683218101823,5.448158126134216,5.8620316432304955,4.083704586810566,5.8620316432304955,12.035215,11.99897,11.419015000000002,61.480090000000004,30.26163,9.2075,317.605
2019,7,11,8,28,4,11,3,2019-07-11T08:00:00.0,6.999971605429042,6.803683218101823,5.448158126134216,5.8620316432304955,5.448158126134216,12.04082,11.952845,11.3781,61.48846,29.93419,9.191500000000001,304.214
2019,7,11,7,28,4,11,3,2019-07-11T07:00:00.0,6.872222367972296,6.999971605429042,6.803683218101823,5.448158126134216,6.803683218101823,12.1675,12.15369,11.250415,59.18089500000001,30.263535,4.2620000000000005,328.598
2019,7,11,6,28,4,11,3,2019-07-11T06:00:00.0,6.903052179051901,6.872222367972296,6.999971605429042,6.803683218101823,6.999971605429042,12.145985,12.137229999999999,11.31359,56.627055,30.55425,1.2865,257.8125
2019,7,11,5,28,4,11,3,2019-07-11T05:00:00.0,6.822872955056863,6.903052179051901,6.872222367972296,6.999971605429042,6.872222367972296,12.125869999999999,12.165195,11.29854,56.39451,30.343515,2.4645,242.3345
2019,7,11,4,28,4,11,3,2019-07-11T04:00:00.0,7.774514473196803,6.822872955056863,6.903052179051901,6.872222367972296,6.903052179051901,12.307424999999999,12.27289,11.400275,55.66428500000001,30.25215,1.8985,283.5715
2019,7,11,3,28,4,11,3,2019-07-11T03:00:00.0,8.80902818226623,7.774514473196803,6.822872955056863,6.903052179051901,6.822872955056863,12.288125,12.249880000000001,11.71764,54.241125,30.078105,4.906000000000001,232.1935
2019,7,11,2,28,4,11,3,2019-07-11T02:00:00.0,7.590289551173374,8.80902818226623,7.774514473196803,6.822872955056863,7.774514473196803,12.353765,12.34766,11.629855,55.205145,30.1929,4.83,190.52550000000002
2019,7,11,1,28,4,11,3,2019-07-11T01:00:00.0,7.17463120714731,7.590289551173374,8.80902818226623,7.774514473196803,8.80902818226623,12.286885000000002,12.296725,11.87125,53.413245,30.06598,4.9785,177.1285
2019,7,11,0,28,4,11,3,2019-07-11T00:00:00.0,6.637580425168428,7.17463120714731,7.590289551173374,8.80902818226623,7.590289551173374,12.348735000000001,12.27864,11.815135000000001,52.408515,30.483835,5.0075,171.659
2019,7,10,23,28,3,10,3,2019-07-10T23:00:00.0,7.010210532102023,6.637580425168428,7.17463120714731,7.590289551173374,7.17463120714731,12.33362,12.2959,12.089355,54.650185,30.722475000000003,6.728,157.003
2019,7,10,22,28,3,10,3,2019-07-10T22:00:00.0,8.023300549392973,7.010210532102023,6.637580425168428,7.17463120714731,6.637580425168428,12.38437,12.3608,11.56372,56.878845,30.277425,2.738,285.0665
2019,7,10,21,28,3,10,3,2019-07-10T21:00:00.0,7.647268674246359,8.023300549392973,7.010210532102023,6.637580425168428,7.010210532102023,12.155095,12.143815,11.2587,61.62616,30.322735,10.9315,310.5575
2019,7,10,20,28,3,10,3,2019-07-10T20:00:00.0,7.2168340244696525,7.647268674246359,8.023300549392973,7.010210532102023,8.023300549392973,12.137595000000001,12.08128,11.134070000000001,60.37787,30.34925,11.229,317.058
2019,7,10,19,28,3,10,3,2019-07-10T19:00:00.0,6.389409765459047,7.2168340244696525,7.647268674246359,8.023300549392973,7.647268674246359,12.1215,12.08293,11.12917,59.587604999999996,30.577375,11.5665,312.394
2019,7,10,18,28,3,10,3,2019-07-10T18:00:00.0,9.715374344611977,6.389409765459047,7.2168340244696525,7.647268674246359,7.2168340244696525,12.13876,12.056560000000001,11.055399999999999,55.67016,30.591355,6.079,328.3085
2019,7,10,17,28,3,10,3,2019-07-10T17:00:00.0,7.635574416153547,9.715374344611977,6.389409765459047,7.2168340244696525,6.389409765459047,12.108170000000001,12.029430000000001,11.585740000000001,51.94967,30.593110000000003,3.283,343.86
2019,7,10,16,28,3,10,3,2019-07-10T16:00:00.0,8.109931310035304,7.635574416153547,9.715374344611977,6.389409765459047,9.715374344611977,11.951515,12.062355,11.24292,54.365265,30.521015,3.5614999999999997,349.8965
2019,7,10,15,28,3,10,3,2019-07-10T15:00:00.0,9.390169411113527,8.109931310035304,7.635574416153547,9.715374344611977,7.635574416153547,11.992640000000002,11.952024999999999,11.142225,57.742450000000005,30.750140000000002,3.018,214.5965
2019,7,10,14,28,3,10,3,2019-07-10T14:00:00.0,6.65990524653448,9.390169411113527,8.109931310035304,7.635574416153547,8.109931310035304,12.161515,12.154499999999999,11.525414999999999,56.47185,30.504175,6.4765,187.4565
2019,7,10,13,28,3,10,3,2019-07-10T13:00:00.0,5.53997975708502,6.65990524653448,9.390169411113527,8.109931310035304,9.390169411113527,12.10876,12.098565,11.595285,57.81738,30.33587,9.3965,181.393
2019,7,10,12,28,3,10,3,2019-07-10T12:00:00.0,4.175546204887522,5.53997975708502,6.65990524653448,9.390169411113527,6.65990524653448,11.993005,11.994845,11.28377,58.50582,29.826835,8.940999999999999,172.276
2019,7,10,11,28,3,10,3,2019-07-10T11:00:00.0,3.0726847651615605,4.175546204887522,5.53997975708502,6.65990524653448,5.53997975708502,12.068760000000001,12.045069999999999,11.173964999999999,61.436825,30.018475000000002,6.535500000000001,172.907
2019,7,10,10,28,3,10,3,2019-07-10T10:00:00.0,4.86333539802217,3.0726847651615605,4.175546204887522,5.53997975708502,4.175546204887522,11.838365,11.819334999999999,11.146740000000001,63.148565000000005,30.136915000000002,3.3475,317.6965
2019,7,10,9,28,3,10,3,2019-07-10T09:00:00.0,6.406431598724167,4.86333539802217,3.0726847651615605,4.175546204887522,3.0726847651615605,11.64674,11.618829999999999,11.050705,65.59503,29.98238,12.5795,311.6
