observed_timestamp,RCM-currentspeed_m/s
2019-06-11 10:06:54+00:00,7.067
2019-06-11 10:16:54+00:00,6.395
2019-06-11 10:26:54+00:00,5.017
2019-06-11 10:36:54+00:00,5.15
2019-06-11 10:46:54+00:00,6.547
2019-06-11 10:56:54+00:00,6.592
2019-06-11 11:06:54+00:00,3.925
2019-06-11 11:16:54+00:00,4.482
2019-06-11 11:26:54+00:00,4.753
2019-06-11 11:36:54+00:00,2.638
2019-06-11 11:46:54+00:00,2.521
2019-06-11 11:56:54+00:00,4.271
2019-06-11 12:06:54+00:00,6.14
2019-06-11 12:16:54+00:00,6.662
2019-06-11 12:26:54+00:00,2.596
2019-06-11 12:36:54+00:00,1.277
2019-06-11 12:46:54+00:00,1.529
2019-06-11 12:56:54+00:00,2.964
2019-06-11 13:06:54+00:00,4.483
2019-06-11 13:16:54+00:00,5.954
2019-06-11 13:26:54+00:00,3.825
2019-06-11 13:36:54+00:00,3.278
2019-06-11 13:46:54+00:00,2.051
2019-06-11 13:56:54+00:00,3.024
2019-06-11 14:06:54+00:00,3.373
2019-06-11 14:16:54+00:00,2.081
2019-06-11 14:26:54+00:00,3.636
2019-06-11 14:36:54+00:00,4.6
2019-06-11 14:46:54+00:00,5.42
2019-06-11 14:56:54+00:00,6.909
2019-06-11 15:06:54+00:00,7.201
2019-06-11 15:16:54+00:00,6.089
2019-06-11 15:26:54+00:00,7.181
2019-06-11 15:36:54+00:00,8.008
2019-06-11 15:46:54+00:00,8.136
2019-06-11 15:56:54+00:00,6.303
2019-06-11 16:06:54+00:00,6.258
2019-06-11 16:16:54+00:00,7.098
2019-06-11 16:26:54+00:00,6.929
2019-06-11 16:36:54+00:00,8.497
2019-06-11 16:46:54+00:00,6.442
2019-06-11 16:56:54+00:00,2.998
2019-06-11 17:06:54+00:00,4.6
2019-06-11 17:16:54+00:00,5.076
2019-06-11 17:26:54+00:00,3.173
2019-06-11 17:36:54+00:00,3.101
2019-06-11 17:46:54+00:00,4.626
2019-06-11 17:56:54+00:00,2.214
2019-06-11 18:06:54+00:00,3.112
2019-06-11 18:16:54+00:00,4.903
2019-06-11 18:26:54+00:00,4.145
2019-06-11 18:36:54+00:00,2.476
2019-06-11 18:46:54+00:00,2.562
2019-06-11 18:56:54+00:00,3.93
2019-06-11 19:06:54+00:00,2.463
2019-06-11 19:16:54+00:00,2.894
2019-06-11 19:26:54+00:00,3.674
2019-06-11 19:36:54+00:00,4.892
2019-06-11 19:46:54+00:00,2.326
2019-06-11 19:56:54+00:00,3.037
2019-06-11 20:06:54+00:00,2.932
2019-06-11 20:16:54+00:00,2.737
2019-06-11 20:26:54+00:00,4.506
2019-06-11 20:36:54+00:00,4.563
2019-06-11 20:46:54+00:00,8.845
2019-06-11 20:56:54+00:00,13.389
2019-06-11 21:06:54+00:00,13.007
2019-06-11 21:16:54+00:00,12.054
2019-06-11 21:26:54+00:00,13.064
2019-06-11 21:36:54+00:00,12.903
2019-06-11 21:46:54+00:00,10.635
2019-06-11 21:56:54+00:00,11.019
2019-06-11 22:06:54+00:00,9.608
2019-06-11 22:16:54+00:00,11.902
2019-06-11 22:26:54+00:00,10.197
2019-06-11 22:36:54+00:00,7.071
2019-06-11 22:46:54+00:00,12.261
2019-06-11 22:56:54+00:00,8.59
2019-06-11 23:06:54+00:00,1.972
2019-06-11 23:16:54+00:00,2.633
2019-06-11 23:26:54+00:00,2.34
2019-06-11 23:36:54+00:00,4.612
2019-06-11 23:46:54+00:00,5.8
2019-06-11 23:56:54+00:00,8.299
2019-06-12 00:06:54+00:00,11.425
2019-06-12 00:16:54+00:00,11.084
2019-06-12 00:26:54+00:00,6.011
2019-06-12 00:36:54+00:00,3.676
2019-06-12 00:46:54+00:00,3.299
2019-06-12 00:56:54+00:00,7.221
2019-06-12 01:06:54+00:00,9.078
2019-06-12 01:16:54+00:00,11.14
2019-06-12 01:26:54+00:00,11.065
2019-06-12 01:36:54+00:00,5.628
2019-06-12 01:46:54+00:00,7.535
2019-06-12 01:56:54+00:00,6.358
2019-06-12 02:06:54+00:00,3.396
2019-06-12 02:16:54+00:00,1.06
2019-06-12 02:26:54+00:00,0.922
2019-06-12 02:36:54+00:00,1.883
2019-06-12 02:46:54+00:00,4.407
2019-06-12 02:56:54+00:00,2.58
2019-06-12 03:06:54+00:00,1.858
2019-06-12 03:16:54+00:00,2.026
2019-06-12 03:26:54+00:00,2.767
2019-06-12 03:36:54+00:00,4.027
2019-06-12 03:46:54+00:00,5.148
2019-06-12 03:56:54+00:00,3.372
2019-06-12 04:06:54+00:00,1.735
2019-06-12 04:16:54+00:00,2.299
2019-06-12 04:26:54+00:00,3.215
2019-06-12 04:36:54+00:00,1.666
2019-06-12 04:46:54+00:00,2.248
2019-06-12 04:56:54+00:00,2.733
2019-06-12 05:06:54+00:00,2.107
2019-06-12 05:16:54+00:00,0.671
2019-06-12 05:26:54+00:00,0.197
2019-06-12 05:36:54+00:00,1.711
2019-06-12 05:46:54+00:00,2.568
2019-06-12 05:56:54+00:00,3.469
2019-06-12 06:06:54+00:00,3.753
2019-06-12 06:16:54+00:00,1.805
2019-06-12 06:26:54+00:00,3.501
2019-06-12 06:36:54+00:00,3.194
2019-06-12 06:46:54+00:00,2.568
2019-06-12 06:56:54+00:00,2.874
2019-06-12 07:06:54+00:00,4.892
2019-06-12 07:16:54+00:00,3.86
2019-06-12 07:26:54+00:00,4.734
2019-06-12 07:36:54+00:00,4.053
2019-06-12 07:46:54+00:00,4.115
2019-06-12 07:56:54+00:00,5.56
2019-06-12 08:06:54+00:00,4.284
2019-06-12 08:16:54+00:00,6.684
2019-06-12 08:26:54+00:00,8.411
2019-06-12 08:36:54+00:00,9.599
2019-06-12 08:46:54+00:00,7.712
2019-06-12 08:56:54+00:00,8.634
2019-06-12 09:06:54+00:00,8.315
2019-06-12 09:16:54+00:00,7.224
2019-06-12 09:26:54+00:00,6.441
2019-06-12 09:36:54+00:00,3.465
2019-06-12 09:46:54+00:00,7.41
2019-06-12 09:56:54+00:00,1.937
2019-06-12 10:06:54+00:00,5.089
2019-06-12 10:16:54+00:00,9.449
2019-06-12 10:26:54+00:00,11.646
2019-06-12 10:36:54+00:00,12.142
2019-06-12 10:46:54+00:00,12.296
2019-06-12 10:56:54+00:00,15.954
2019-06-12 11:06:54+00:00,15.249
2019-06-12 11:16:54+00:00,14.891
2019-06-12 11:26:54+00:00,10.599
2019-06-12 11:36:54+00:00,12.358
2019-06-12 11:46:54+00:00,13.514
2019-06-12 11:56:54+00:00,13.893
2019-06-12 12:06:54+00:00,10.099
2019-06-12 12:16:54+00:00,10.224
2019-06-12 12:26:54+00:00,14.498
2019-06-12 12:36:54+00:00,15.138
2019-06-12 12:46:54+00:00,9.327
2019-06-12 12:56:54+00:00,4.226
2019-06-12 13:06:54+00:00,6.224
2019-06-12 13:16:54+00:00,8.716
2019-06-12 13:26:54+00:00,6.673
2019-06-12 13:36:54+00:00,8.727
2019-06-12 13:46:54+00:00,5.872
2019-06-12 13:56:54+00:00,3.579
2019-06-12 14:06:54+00:00,3.762
2019-06-12 14:16:54+00:00,3.909
2019-06-12 14:26:54+00:00,1.178
2019-06-12 14:36:54+00:00,3.705
2019-06-12 14:46:54+00:00,6.305
2019-06-12 14:56:54+00:00,2.679
2019-06-12 15:06:54+00:00,0.681
2019-06-12 15:16:54+00:00,1.991
2019-06-12 15:26:54+00:00,0.207
2019-06-12 15:36:54+00:00,1.208
2019-06-12 15:46:54+00:00,2.346
2019-06-12 15:56:54+00:00,2.336
2019-06-12 16:06:54+00:00,2.99
2019-06-12 16:16:54+00:00,1.18
2019-06-12 16:26:54+00:00,2.384
2019-06-12 16:36:54+00:00,1.34
2019-06-12 16:46:54+00:00,1.214
2019-06-12 16:56:54+00:00,4.032
2019-06-12 17:06:54+00:00,5.2
2019-06-12 17:16:54+00:00,3.641
2019-06-12 17:26:54+00:00,4.68
2019-06-12 17:36:54+00:00,4.004
2019-06-12 17:46:54+00:00,6.365
2019-06-12 17:56:54+00:00,3.488
2019-06-12 18:06:54+00:00,3.984
2019-06-12 18:16:54+00:00,5.456
2019-06-12 18:26:54+00:00,3.217
2019-06-12 18:36:54+00:00,6.394
2019-06-12 18:46:54+00:00,5.298
2019-06-12 18:56:54+00:00,4.352
2019-06-12 19:06:54+00:00,2.534
2019-06-12 19:16:54+00:00,3.018
2019-06-12 19:26:54+00:00,5.345
2019-06-12 19:36:54+00:00,5.28
2019-06-12 19:46:54+00:00,5.057
2019-06-12 19:56:54+00:00,6.499
2019-06-12 20:06:54+00:00,5.179
2019-06-12 20:16:54+00:00,3.103
2019-06-12 20:26:54+00:00,6.041
2019-06-12 20:36:54+00:00,6.994
2019-06-12 20:46:54+00:00,6.17
2019-06-12 20:56:54+00:00,6.342
2019-06-12 21:06:54+00:00,6.828
2019-06-12 21:16:54+00:00,7.782
2019-06-12 21:26:54+00:00,6.933
2019-06-12 21:36:54+00:00,7.348
2019-06-12 21:46:54+00:00,7.856
2019-06-12 21:56:54+00:00,6.378
2019-06-12 22:06:54+00:00,2.427
2019-06-12 22:16:54+00:00,1.592
2019-06-12 22:26:54+00:00,3.131
2019-06-12 22:36:54+00:00,3.362
2019-06-12 22:46:54+00:00,3.577
2019-06-12 22:56:54+00:00,2.102
2019-06-12 23:06:54+00:00,3.506
2019-06-12 23:16:54+00:00,2.247
2019-06-12 23:26:54+00:00,4.668
2019-06-12 23:36:54+00:00,3.255
2019-06-12 23:46:54+00:00,4.97
2019-06-12 23:56:54+00:00,5.433
2019-06-13 00:06:54+00:00,4.966
2019-06-13 00:16:54+00:00,2.958
2019-06-13 00:26:54+00:00,6.077
2019-06-13 00:36:54+00:00,9.279
2019-06-13 00:46:54+00:00,10.123
2019-06-13 00:56:54+00:00,9.796
2019-06-13 01:06:54+00:00,9.737
2019-06-13 01:16:54+00:00,8.415
2019-06-13 01:26:54+00:00,8.293
2019-06-13 01:36:54+00:00,8.067
2019-06-13 01:46:54+00:00,8.176
2019-06-13 01:56:54+00:00,13.385
2019-06-13 02:06:54+00:00,12.212
2019-06-13 02:16:54+00:00,4.387
2019-06-13 02:26:54+00:00,6.601
2019-06-13 02:36:54+00:00,7.898
2019-06-13 02:46:54+00:00,7.301
2019-06-13 02:56:54+00:00,0.688
2019-06-13 03:06:54+00:00,1.254
2019-06-13 03:16:54+00:00,1.918
2019-06-13 03:26:54+00:00,2.988
2019-06-13 03:36:54+00:00,10.41
2019-06-13 03:46:54+00:00,7.318
2019-06-13 03:56:54+00:00,6.261
2019-06-13 04:06:54+00:00,5.009
2019-06-13 04:16:54+00:00,3.899
2019-06-13 04:26:54+00:00,3.924
2019-06-13 04:36:54+00:00,3.406
2019-06-13 04:46:54+00:00,4.744
2019-06-13 04:56:54+00:00,2.132
2019-06-13 05:06:54+00:00,1.827
2019-06-13 05:16:54+00:00,4.943
2019-06-13 05:26:54+00:00,4.225
2019-06-13 05:36:54+00:00,4.301
2019-06-13 05:46:54+00:00,4.236
2019-06-13 05:56:54+00:00,4.53
2019-06-13 06:06:54+00:00,2.668
2019-06-13 06:16:54+00:00,2.076
2019-06-13 06:26:54+00:00,3.635
2019-06-13 06:36:54+00:00,4.164
2019-06-13 06:46:54+00:00,2.92
2019-06-13 06:56:54+00:00,4.148
2019-06-13 07:06:54+00:00,2.588
2019-06-13 07:16:54+00:00,2.823
2019-06-13 07:26:54+00:00,1.774
2019-06-13 07:36:54+00:00,1.42
2019-06-13 07:46:54+00:00,2.298
2019-06-13 07:56:54+00:00,2.748
2019-06-13 08:06:54+00:00,3.294
2019-06-13 08:16:54+00:00,2.351
2019-06-13 08:26:54+00:00,1.913
2019-06-13 08:36:54+00:00,1.791
2019-06-13 08:46:54+00:00,3.2
2019-06-13 08:56:54+00:00,3.745
2019-06-13 09:06:54+00:00,6.188
2019-06-13 09:16:54+00:00,5.787
2019-06-13 09:26:54+00:00,5.382
2019-06-13 09:36:54+00:00,5.45
2019-06-13 09:46:54+00:00,5.805
2019-06-13 09:56:54+00:00,5.178
2019-06-13 10:06:54+00:00,5.63
2019-06-13 10:16:54+00:00,6.27
2019-06-13 10:26:54+00:00,6.036
2019-06-13 10:36:54+00:00,5.069
2019-06-13 10:46:54+00:00,5.395
2019-06-13 10:56:54+00:00,6.237
2019-06-13 11:06:54+00:00,7.053
2019-06-13 11:16:54+00:00,6.759
2019-06-13 11:26:54+00:00,4.959
2019-06-13 11:36:54+00:00,5.309
2019-06-13 11:46:54+00:00,5.126
2019-06-13 11:56:54+00:00,7.088
2019-06-13 12:06:54+00:00,10.072
2019-06-13 12:16:54+00:00,13.187
2019-06-13 12:26:54+00:00,13.315
2019-06-13 12:36:54+00:00,12.54
2019-06-13 12:46:54+00:00,8.49
2019-06-13 12:56:54+00:00,11.472
2019-06-13 13:06:54+00:00,11.786
2019-06-13 13:16:54+00:00,10.16
2019-06-13 13:26:54+00:00,6.865
2019-06-13 13:36:54+00:00,10.903
2019-06-13 13:46:54+00:00,11.306
2019-06-13 13:56:54+00:00,12.002
2019-06-13 14:06:54+00:00,12.079
2019-06-13 14:16:54+00:00,12.621
2019-06-13 14:26:54+00:00,14.063
2019-06-13 14:36:54+00:00,13.075
2019-06-13 14:46:54+00:00,11.516
2019-06-13 14:56:54+00:00,12.159
2019-06-13 15:06:54+00:00,9.289
2019-06-13 15:16:54+00:00,8.975
2019-06-13 15:26:54+00:00,10.804
2019-06-13 15:36:54+00:00,10.757
2019-06-13 15:46:54+00:00,10.099
2019-06-13 15:56:54+00:00,8.34
2019-06-13 16:06:54+00:00,5.513
2019-06-13 16:16:54+00:00,5.139
2019-06-13 16:26:54+00:00,5.328
2019-06-13 16:36:54+00:00,3.598
2019-06-13 16:46:54+00:00,2.869
2019-06-13 16:56:54+00:00,2.992
2019-06-13 17:06:54+00:00,4.45
2019-06-13 17:16:54+00:00,5.372
2019-06-13 17:26:54+00:00,7.144
2019-06-13 17:36:54+00:00,3.115
2019-06-13 17:46:54+00:00,3.802
2019-06-13 17:56:54+00:00,4.23
2019-06-13 18:06:54+00:00,5.076
2019-06-13 18:16:54+00:00,3.721
2019-06-13 18:26:54+00:00,3.275
2019-06-13 18:36:54+00:00,5.818
2019-06-13 18:46:54+00:00,2.93
2019-06-13 18:56:54+00:00,4.076
2019-06-13 19:06:54+00:00,3.718
2019-06-13 19:16:54+00:00,3.328
2019-06-13 19:26:54+00:00,2.132
2019-06-13 19:36:54+00:00,2.747
2019-06-13 19:46:54+00:00,0.508
2019-06-13 19:56:54+00:00,2.48
2019-06-13 20:06:54+00:00,4.528
2019-06-13 20:16:54+00:00,2.945
2019-06-13 20:26:54+00:00,3.116
2019-06-13 20:36:54+00:00,2.071
2019-06-13 20:46:54+00:00,0.649
2019-06-13 20:56:54+00:00,1.141
2019-06-13 21:06:54+00:00,1.312
2019-06-13 21:16:54+00:00,2.431
2019-06-13 21:26:54+00:00,2.179
2019-06-13 21:36:54+00:00,5.325
2019-06-13 21:46:54+00:00,4.391
2019-06-13 21:56:54+00:00,5.006
2019-06-13 22:06:54+00:00,5.648
2019-06-13 22:16:54+00:00,4.542
2019-06-13 22:26:54+00:00,7.256
2019-06-13 22:36:54+00:00,6.427
2019-06-13 22:46:54+00:00,7.012
2019-06-13 22:56:54+00:00,5.807
2019-06-13 23:06:54+00:00,8.362
2019-06-13 23:16:54+00:00,9.844
2019-06-13 23:26:54+00:00,14.356
2019-06-13 23:36:54+00:00,11.255
2019-06-13 23:46:54+00:00,11.693
2019-06-13 23:56:54+00:00,12.179
2019-06-14 00:06:54+00:00,13.601
2019-06-14 00:16:54+00:00,13.781
2019-06-14 00:26:54+00:00,14.568
2019-06-14 00:36:54+00:00,11.671
2019-06-14 00:46:54+00:00,9.434
2019-06-14 00:56:54+00:00,10.542
2019-06-14 01:06:54+00:00,7.732
2019-06-14 01:16:54+00:00,6.208
2019-06-14 01:26:54+00:00,2.587
2019-06-14 01:36:54+00:00,3.538
2019-06-14 01:46:54+00:00,5.093
2019-06-14 01:56:54+00:00,6.275
2019-06-14 02:06:54+00:00,10.186
2019-06-14 02:16:54+00:00,12.819
2019-06-14 02:26:54+00:00,13.765
2019-06-14 02:36:54+00:00,15.067
2019-06-14 02:46:54+00:00,15.336
2019-06-14 02:56:54+00:00,12.268
2019-06-14 03:06:54+00:00,8.549
2019-06-14 03:16:54+00:00,11.47
2019-06-14 03:26:54+00:00,13.177
2019-06-14 03:36:54+00:00,11.884
2019-06-14 03:46:54+00:00,12.016
2019-06-14 03:56:54+00:00,10.885
2019-06-14 04:06:54+00:00,8.992
2019-06-14 04:16:54+00:00,7.356
2019-06-14 04:26:54+00:00,4.318
2019-06-14 04:36:54+00:00,4.001
2019-06-14 04:46:54+00:00,4.653
2019-06-14 04:56:54+00:00,5.972
2019-06-14 05:06:54+00:00,4.613
2019-06-14 05:16:54+00:00,7.08
2019-06-14 05:26:54+00:00,4.871
2019-06-14 05:36:54+00:00,6.731
2019-06-14 05:46:54+00:00,8.24
2019-06-14 05:56:54+00:00,5.821
2019-06-14 06:06:54+00:00,3.223
2019-06-14 06:16:54+00:00,2.776
2019-06-14 06:26:54+00:00,2.645
2019-06-14 06:36:54+00:00,3.896
2019-06-14 06:46:54+00:00,4.21
2019-06-14 06:56:54+00:00,4.236
2019-06-14 07:06:54+00:00,3.662
2019-06-14 07:16:54+00:00,3.714
2019-06-14 07:26:54+00:00,2.831
2019-06-14 07:36:54+00:00,1.764
2019-06-14 07:46:54+00:00,3.201
2019-06-14 07:56:54+00:00,2.368
2019-06-14 08:06:54+00:00,3.078
2019-06-14 08:16:54+00:00,1.396
2019-06-14 08:26:54+00:00,1.855
2019-06-14 08:36:54+00:00,3.051
2019-06-14 08:46:54+00:00,5.233
2019-06-14 08:56:54+00:00,0.31
2019-06-14 09:06:54+00:00,2.779
2019-06-14 09:16:54+00:00,2.239
2019-06-14 09:26:54+00:00,3.61
2019-06-14 09:36:54+00:00,2.429
2019-06-14 09:46:54+00:00,2.393
2019-06-14 09:56:54+00:00,3.176
2019-06-14 10:06:54+00:00,2.9
2019-06-14 10:16:54+00:00,3.951
2019-06-14 10:26:54+00:00,2.159
2019-06-14 10:36:54+00:00,1.898
2019-06-14 10:46:54+00:00,2.734
2019-06-14 10:56:54+00:00,2.231
2019-06-14 11:06:54+00:00,3.964
2019-06-14 11:16:54+00:00,4.878
2019-06-14 11:26:54+00:00,5.796
2019-06-14 11:36:54+00:00,3.613
2019-06-14 11:46:54+00:00,4.578
2019-06-14 11:56:54+00:00,3.818
2019-06-14 12:06:54+00:00,4.616
2019-06-14 12:16:54+00:00,5.535
2019-06-14 12:26:54+00:00,6.581
2019-06-14 12:36:54+00:00,8.522
2019-06-14 12:46:54+00:00,6.944
2019-06-14 12:56:54+00:00,6.801
2019-06-14 13:06:54+00:00,7.979
2019-06-14 13:16:54+00:00,8.794
2019-06-14 13:26:54+00:00,7.721
2019-06-14 13:36:54+00:00,8.16
2019-06-14 13:46:54+00:00,9.397
2019-06-14 13:56:54+00:00,10.446
2019-06-14 14:06:54+00:00,11.877
2019-06-14 14:16:54+00:00,10.72
2019-06-14 14:26:54+00:00,5.514
2019-06-14 14:36:54+00:00,5.641
2019-06-14 14:46:54+00:00,6.724
2019-06-14 14:56:54+00:00,7.448
2019-06-14 15:06:54+00:00,6.821
2019-06-14 15:16:54+00:00,6.051
2019-06-14 15:26:54+00:00,6.134
2019-06-14 15:36:54+00:00,6.998
2019-06-14 15:46:54+00:00,6.833
2019-06-14 15:56:54+00:00,10.633
2019-06-14 16:06:54+00:00,8.544
2019-06-14 16:16:54+00:00,7.131
2019-06-14 16:26:54+00:00,6.049
2019-06-14 16:36:54+00:00,7.011
2019-06-14 16:46:54+00:00,8.507
2019-06-14 16:56:54+00:00,3.985
2019-06-14 17:06:54+00:00,1.347
2019-06-14 17:16:54+00:00,2.949
2019-06-14 17:26:54+00:00,5.104
2019-06-14 17:36:54+00:00,7.239
2019-06-14 17:46:54+00:00,7.204
2019-06-14 17:56:54+00:00,2.603
2019-06-14 18:06:54+00:00,1.777
2019-06-14 18:16:54+00:00,1.643
2019-06-14 18:26:54+00:00,1.142
2019-06-14 18:36:54+00:00,3.083
2019-06-14 18:46:54+00:00,4.639
2019-06-14 18:56:54+00:00,4.411
2019-06-14 19:06:54+00:00,3.376
2019-06-14 19:16:54+00:00,1.21
2019-06-14 19:26:54+00:00,1.731
2019-06-14 19:36:54+00:00,2.982
2019-06-14 19:46:54+00:00,2.679
2019-06-14 19:56:54+00:00,4.15
2019-06-14 20:06:54+00:00,5.118
2019-06-14 20:16:54+00:00,5.774
2019-06-14 20:26:54+00:00,5.759
2019-06-14 20:36:54+00:00,6.044
2019-06-14 20:46:54+00:00,6.492
2019-06-14 20:56:54+00:00,10.463
2019-06-14 21:06:54+00:00,9.789
2019-06-14 21:16:54+00:00,11.519
2019-06-14 21:26:54+00:00,12.725
2019-06-14 21:36:54+00:00,11.075
2019-06-14 21:46:54+00:00,9.882
2019-06-14 21:56:54+00:00,9.422
2019-06-14 22:06:54+00:00,9.119
2019-06-14 22:16:54+00:00,9.212
2019-06-14 22:26:54+00:00,7.046
2019-06-14 22:36:54+00:00,7.991
2019-06-14 22:46:54+00:00,8.819
2019-06-14 22:56:54+00:00,6.707
2019-06-14 23:06:54+00:00,7.279
2019-06-14 23:16:54+00:00,5.61
2019-06-14 23:26:54+00:00,7.747
2019-06-14 23:36:54+00:00,7.219
2019-06-14 23:46:54+00:00,7.057
2019-06-14 23:56:54+00:00,8.154
2019-06-15 00:06:54+00:00,9.24
2019-06-15 00:16:54+00:00,11.817
2019-06-15 00:26:54+00:00,12.238
2019-06-15 00:36:54+00:00,12.684
2019-06-15 00:46:54+00:00,12.292
2019-06-15 00:56:54+00:00,14.24
2019-06-15 01:06:54+00:00,12.975
2019-06-15 01:16:54+00:00,11.48
2019-06-15 01:26:54+00:00,10.95
2019-06-15 01:36:54+00:00,10.881
2019-06-15 01:46:54+00:00,10.21
2019-06-15 01:56:54+00:00,11.028
2019-06-15 02:06:54+00:00,10.389
2019-06-15 02:16:54+00:00,10.012
2019-06-15 02:26:54+00:00,10.888
2019-06-15 02:36:54+00:00,8.959
2019-06-15 02:46:54+00:00,10.03
2019-06-15 02:56:54+00:00,10.877
2019-06-15 03:06:54+00:00,9.145
2019-06-15 03:16:54+00:00,9.194
2019-06-15 03:26:54+00:00,9.298
2019-06-15 03:36:54+00:00,7.157
2019-06-15 03:46:54+00:00,7.653
2019-06-15 03:56:54+00:00,9.736
2019-06-15 04:06:54+00:00,9.832
2019-06-15 04:16:54+00:00,11.041
2019-06-15 04:26:54+00:00,8.052
2019-06-15 04:36:54+00:00,8.223
2019-06-15 04:46:54+00:00,5.886
2019-06-15 04:56:54+00:00,6.289
2019-06-15 05:06:54+00:00,5.1
2019-06-15 05:16:54+00:00,5.718
2019-06-15 05:26:54+00:00,5.573
2019-06-15 05:36:54+00:00,6.26
2019-06-15 05:46:54+00:00,5.827
2019-06-15 05:56:54+00:00,4.614
2019-06-15 06:06:54+00:00,4.722
2019-06-15 06:16:54+00:00,3.592
2019-06-15 06:26:54+00:00,1.626
2019-06-15 06:36:54+00:00,1.319
2019-06-15 06:46:54+00:00,6.783
2019-06-15 06:56:54+00:00,5.585
2019-06-15 07:06:54+00:00,3.945
2019-06-15 07:16:54+00:00,4.275
2019-06-15 07:26:54+00:00,4.799
2019-06-15 07:36:54+00:00,2.16
2019-06-15 07:46:54+00:00,1.555
2019-06-15 07:56:54+00:00,3.186
2019-06-15 08:06:54+00:00,5.848
2019-06-15 08:16:54+00:00,5.34
2019-06-15 08:26:54+00:00,3.553
2019-06-15 08:36:54+00:00,5.766
2019-06-15 08:46:54+00:00,5.587
2019-06-15 08:56:54+00:00,7.549
2019-06-15 09:06:54+00:00,6.538
2019-06-15 09:16:54+00:00,6.258
2019-06-15 09:26:54+00:00,5.463
2019-06-15 09:36:54+00:00,6.225
2019-06-15 09:46:54+00:00,5.758
2019-06-15 09:56:54+00:00,4.602
2019-06-15 10:06:54+00:00,8.506
2019-06-15 10:16:54+00:00,9.613
2019-06-15 10:26:54+00:00,8.056
2019-06-15 10:36:54+00:00,8.461
2019-06-15 10:46:54+00:00,8.545
2019-06-15 10:56:54+00:00,9.818
2019-06-15 11:06:54+00:00,7.753
2019-06-15 11:16:54+00:00,8.535
2019-06-15 11:26:54+00:00,8.797
2019-06-15 11:36:54+00:00,8.153
2019-06-15 11:46:54+00:00,8.059
2019-06-15 11:56:54+00:00,8.338
2019-06-15 12:06:54+00:00,6.937
2019-06-15 12:16:54+00:00,7.327
2019-06-15 12:26:54+00:00,8.137
2019-06-15 12:36:54+00:00,7.113
2019-06-15 12:46:54+00:00,9.93
2019-06-15 12:56:54+00:00,10.084
2019-06-15 13:06:54+00:00,11.486
2019-06-15 13:16:54+00:00,10.871
2019-06-15 13:26:54+00:00,10.748
2019-06-15 13:36:54+00:00,9.008
2019-06-15 13:46:54+00:00,10.711
2019-06-15 13:56:54+00:00,7.792
2019-06-15 14:06:54+00:00,9.222
2019-06-15 14:16:54+00:00,7.302
2019-06-15 14:26:54+00:00,9.189
2019-06-15 14:36:54+00:00,10.654
2019-06-15 14:46:54+00:00,8.757
2019-06-15 14:56:54+00:00,6.634
2019-06-15 15:06:54+00:00,8.837
2019-06-15 15:16:54+00:00,12.829
2019-06-15 15:26:54+00:00,11.422
2019-06-15 15:36:54+00:00,9.445
2019-06-15 15:46:54+00:00,11.4
2019-06-15 15:56:54+00:00,10.948
2019-06-15 16:06:54+00:00,9.814
2019-06-15 16:16:54+00:00,8.288
2019-06-15 16:26:54+00:00,7.521
2019-06-15 16:36:54+00:00,8.684
2019-06-15 16:46:54+00:00,4.997
2019-06-15 16:56:54+00:00,1.82
2019-06-15 17:06:54+00:00,0.604
2019-06-15 17:16:54+00:00,2.042
2019-06-15 17:26:54+00:00,1.306
2019-06-15 17:36:54+00:00,2.099
2019-06-15 17:46:54+00:00,2.845
2019-06-15 17:56:54+00:00,3.626
2019-06-15 18:06:54+00:00,1.235
2019-06-15 18:16:54+00:00,2.287
2019-06-15 18:26:54+00:00,0.972
2019-06-15 18:36:54+00:00,2.045
2019-06-15 18:46:54+00:00,2.006
2019-06-15 18:56:54+00:00,8.141
2019-06-15 19:06:54+00:00,6.613
2019-06-15 19:16:54+00:00,4.531
2019-06-15 19:26:54+00:00,2.492
2019-06-15 19:36:54+00:00,3.585
2019-06-15 19:46:54+00:00,4.505
2019-06-15 19:56:54+00:00,1.151
2019-06-15 20:06:54+00:00,4.129
2019-06-15 20:16:54+00:00,8.418
2019-06-15 20:26:54+00:00,9.004
2019-06-15 20:36:54+00:00,7.885
2019-06-15 20:46:54+00:00,7.331
2019-06-15 20:56:54+00:00,7.049
2019-06-15 21:06:54+00:00,6.078
2019-06-15 21:16:54+00:00,7.072
2019-06-15 21:26:54+00:00,7.215
2019-06-15 21:36:54+00:00,4.601
2019-06-15 21:46:54+00:00,3.219
2019-06-15 21:56:54+00:00,3.517
2019-06-15 22:06:54+00:00,3.972
2019-06-15 22:16:54+00:00,4.93
2019-06-15 22:26:54+00:00,6.238
2019-06-15 22:36:54+00:00,4.844
2019-06-15 22:46:54+00:00,6.839
2019-06-15 22:56:54+00:00,5.095
2019-06-15 23:06:54+00:00,5.591
2019-06-15 23:16:54+00:00,5.772
2019-06-15 23:26:54+00:00,3.815
2019-06-15 23:36:54+00:00,5.396
2019-06-15 23:46:54+00:00,7.169
2019-06-15 23:56:54+00:00,7.905
2019-06-16 00:06:54+00:00,8.287
2019-06-16 00:16:54+00:00,6.659
2019-06-16 00:26:54+00:00,6.812
2019-06-16 00:36:54+00:00,7.517
2019-06-16 00:46:54+00:00,8.936
