timestamp,surfaceTemperatureCelsius,downwardSolarRadiationWsqm,diffuseHorizontalRadiationWsqm,windSpeedKph,windDirectionDegrees,cloudCoveragePercent,precipitationPreviousHourMillimeters
2019-08-27 12:00:00+00:00,16.9,530.0,79.0,18.7,242,10,0.0
2019-08-27 13:00:00+00:00,16.2,486.0,104.0,13.8,248,2,0.0
2019-08-27 14:00:00+00:00,16.2,404.0,145.0,12.1,258,16,0.0
2019-08-27 15:00:00+00:00,15.8,262.0,161.0,9.9,269,43,0.0
2019-08-27 16:00:00+00:00,15.4,152.0,124.0,8.5,265,66,0.0
2019-08-27 17:00:00+00:00,15.0,77.0,76.0,7.2,252,75,0.0
2019-08-27 18:00:00+00:00,14.5,28.0,28.0,7.0,230,73,0.0
2019-08-27 19:00:00+00:00,13.6,0.0,0.0,10.4,212,75,0.0
2019-08-27 20:00:00+00:00,13.8,0.0,0.0,11.1,207,79,0.0
2019-08-27 21:00:00+00:00,13.9,0.0,0.0,10.4,207,72,0.0
2019-08-27 22:00:00+00:00,13.7,0.0,0.0,9.5,206,32,0.0
2019-08-27 23:00:00+00:00,13.8,0.0,0.0,8.7,202,19,0.0
2019-08-28 00:00:00+00:00,13.8,0.0,0.0,8.4,193,23,0.0
2019-08-28 01:00:00+00:00,14.1,0.0,0.0,7.4,187,49,0.0
2019-08-28 02:00:00+00:00,14.6,0.0,0.0,8.4,162,56,0.0
2019-08-28 03:00:00+00:00,14.9,0.0,0.0,8.7,144,56,0.0
2019-08-28 04:00:00+00:00,14.7,16.0,16.0,6.9,140,45,0.0
2019-08-28 05:00:00+00:00,15.3,85.0,40.0,6.8,139,27,0.0
2019-08-28 06:00:00+00:00,16.4,184.0,70.0,6.8,130,26,0.0
2019-08-28 07:00:00+00:00,17.0,245.0,62.0,10.0,131,70,0.0
2019-08-28 08:00:00+00:00,17.9,360.0,64.0,9.5,125,48,0.0
2019-08-28 09:00:00+00:00,18.7,449.0,68.0,8.2,114,10,0.0
2019-08-28 10:00:00+00:00,19.5,491.0,75.0,7.1,100,3,0.0
2019-08-28 11:00:00+00:00,20.2,513.0,78.0,6.7,86,1,0.0
2019-08-28 12:00:00+00:00,20.8,504.0,83.0,6.8,78,0,0.0
2019-08-28 13:00:00+00:00,20.9,464.0,89.0,6.5,93,0,0.15
2019-08-28 14:00:00+00:00,21.5,402.0,91.0,8.8,101,0,0.0254
2019-08-28 15:00:00+00:00,21.8,322.0,95.0,11.0,118,0,0.0
2019-08-28 16:00:00+00:00,21.4,229.0,77.0,9.8,127,1,0.0
2019-08-28 17:00:00+00:00,20.8,133.0,73.0,11.9,139,3,0.0
2019-08-28 18:00:00+00:00,19.8,45.0,44.0,14.8,145,3,0.0
2019-08-28 19:00:00+00:00,18.6,0.0,0.0,16.5,141,0,0.0
2019-08-28 20:00:00+00:00,18.0,0.0,0.0,17.9,132,2,0.0
2019-08-28 21:00:00+00:00,17.6,0.0,0.0,19.9,127,0,0.0
2019-08-28 22:00:00+00:00,17.3,0.0,0.0,21.0,128,25,0.0
2019-08-28 23:00:00+00:00,17.0,0.0,0.0,21.7,128,32,0.0
2019-08-29 00:00:00+00:00,16.9,0.0,0.0,21.9,128,50,0.0
2019-08-29 01:00:00+00:00,16.4,0.0,0.0,20.9,124,76,0.0
2019-08-29 02:00:00+00:00,16.2,0.0,0.0,20.7,124,98,0.7
2019-08-29 03:00:00+00:00,16.1,0.0,0.0,19.5,123,99,1.28
2019-08-29 04:00:00+00:00,16.0,2.0,2.0,17.8,123,100,1.29
2019-08-29 05:00:00+00:00,15.9,1.0,1.0,17.2,124,98,1.27
2019-08-29 06:00:00+00:00,16.4,47.0,46.0,17.2,127,99,0.38
2019-08-29 07:00:00+00:00,17.9,125.0,111.0,14.6,149,89,0.57
2019-08-29 08:00:00+00:00,18.3,273.0,136.0,14.0,165,70,0.22
2019-08-29 09:00:00+00:00,18.3,328.0,174.0,12.8,181,69,0.0
2019-08-29 10:00:00+00:00,17.9,236.0,214.0,10.1,189,94,0.0
2019-08-29 11:00:00+00:00,17.6,180.0,176.0,7.7,193,99,0.0254
2019-08-29 12:00:00+00:00,17.6,228.0,214.0,4.9,188,94,0.0
2019-08-29 13:00:00+00:00,16.7,346.0,232.0,4.4,127,61,0.0
2019-08-29 14:00:00+00:00,17.1,376.0,119.0,6.5,101,66,0.0
2019-08-29 15:00:00+00:00,17.6,305.0,103.0,10.2,95,46,0.0
2019-08-29 16:00:00+00:00,18.1,216.0,83.0,13.0,113,47,0.0
2019-08-29 17:00:00+00:00,17.8,116.0,76.0,12.2,161,58,0.0
2019-08-29 18:00:00+00:00,16.1,26.0,26.0,22.0,229,79,0.0
2019-08-29 19:00:00+00:00,13.6,0.0,0.0,31.4,237,100,1.66
2019-08-29 20:00:00+00:00,13.1,0.0,0.0,28.3,229,100,2.73
2019-08-29 21:00:00+00:00,13.0,0.0,0.0,24.3,224,100,1.74
2019-08-29 22:00:00+00:00,13.0,0.0,0.0,21.4,222,94,0.44
2019-08-29 23:00:00+00:00,12.9,0.0,0.0,19.5,221,99,0.0254
2019-08-30 00:00:00+00:00,12.7,0.0,0.0,18.7,225,100,0.15
2019-08-30 01:00:00+00:00,12.6,0.0,0.0,21.7,232,99,0.19
2019-08-30 02:00:00+00:00,12.4,0.0,0.0,21.8,233,100,0.25
2019-08-30 03:00:00+00:00,12.3,0.0,0.0,18.4,234,100,0.25
2019-08-30 04:00:00+00:00,12.2,2.0,2.0,16.3,237,100,0.17
2019-08-30 05:00:00+00:00,12.1,10.0,9.0,14.5,239,100,0.18
2019-08-30 06:00:00+00:00,12.1,20.0,20.0,14.0,242,99,0.13
2019-08-30 07:00:00+00:00,11.8,39.0,39.0,14.2,248,99,0.0254
2019-08-30 08:00:00+00:00,11.8,85.0,85.0,11.3,245,97,0.0254
2019-08-30 09:00:00+00:00,11.9,107.0,106.0,9.5,245,100,0.0254
2019-08-30 10:00:00+00:00,12.0,155.0,154.0,5.1,257,100,0.0254
2019-08-30 11:00:00+00:00,12.4,242.0,199.0,2.7,299,94,0.0
2019-08-30 12:00:00+00:00,13.1,428.0,215.0,3.6,0,57,0.0
2019-08-30 13:00:00+00:00,13.3,475.0,127.0,8.1,49,10,0.0
2019-08-30 14:00:00+00:00,13.9,398.0,84.0,9.6,58,2,0.0
2019-08-30 15:00:00+00:00,14.3,315.0,94.0,10.3,60,9,0.0
2019-08-30 16:00:00+00:00,14.5,204.0,97.0,8.4,59,23,0.0
2019-08-30 17:00:00+00:00,14.5,106.0,73.0,6.0,58,38,0.0
2019-08-30 18:00:00+00:00,14.0,23.0,22.0,3.8,62,71,0.0
2019-08-30 19:00:00+00:00,13.8,0.0,0.0,3.9,96,95,0.0
2019-08-30 20:00:00+00:00,13.9,0.0,0.0,6.0,112,100,0.0
2019-08-30 21:00:00+00:00,14.0,0.0,0.0,7.7,109,100,0.0254
2019-08-30 22:00:00+00:00,14.2,0.0,0.0,10.7,104,100,0.0
2019-08-30 23:00:00+00:00,13.9,0.0,0.0,13.9,108,100,0.0254
2019-08-31 00:00:00+00:00,13.6,0.0,0.0,16.6,118,85,0.0
2019-08-31 01:00:00+00:00,13.2,0.0,0.0,17.8,127,41,0.0
2019-08-31 02:00:00+00:00,13.4,0.0,0.0,19.8,149,78,0.0
2019-08-31 03:00:00+00:00,13.5,0.0,0.0,20.5,170,99,0.0
2019-08-31 04:00:00+00:00,13.5,3.0,3.0,20.7,182,91,0.0254
2019-08-31 05:00:00+00:00,13.5,19.0,18.0,22.5,193,98,0.0254
2019-08-31 06:00:00+00:00,13.5,30.0,29.0,24.8,201,100,0.0254
2019-08-31 07:00:00+00:00,12.9,61.0,60.0,22.1,207,98,0.0254
2019-08-31 08:00:00+00:00,12.8,54.0,54.0,23.6,206,98,0.19
2019-08-31 09:00:00+00:00,13.1,149.0,145.0,24.2,208,95,0.14
2019-08-31 10:00:00+00:00,13.5,276.0,213.0,24.7,212,97,0.13
2019-08-31 11:00:00+00:00,13.9,384.0,210.0,24.2,216,95,0.0254
2019-08-31 12:00:00+00:00,14.4,416.0,172.0,22.4,219,100,0.0254
2019-08-31 13:00:00+00:00,14.1,389.0,165.0,17.6,218,98,0.0
2019-08-31 14:00:00+00:00,14.4,319.0,175.0,15.1,218,97,0.0
2019-08-31 15:00:00+00:00,14.6,301.0,113.0,12.1,229,52,0.0
2019-08-31 16:00:00+00:00,14.3,192.0,97.0,9.4,250,38,0.0
2019-08-31 17:00:00+00:00,13.8,108.0,76.0,7.7,276,35,0.0254
2019-08-31 18:00:00+00:00,13.0,10.0,10.0,6.7,295,85,0.36
2019-08-31 19:00:00+00:00,12.2,0.0,0.0,7.5,332,100,0.44
2019-08-31 20:00:00+00:00,12.2,0.0,0.0,8.1,39,99,0.0254
2019-08-31 21:00:00+00:00,12.1,0.0,0.0,11.3,70,99,0.0
2019-08-31 22:00:00+00:00,12.6,0.0,0.0,11.0,87,95,0.0
2019-08-31 23:00:00+00:00,13.0,0.0,0.0,11.5,103,87,0.0254
2019-09-01 00:00:00+00:00,13.2,0.0,0.0,12.1,112,81,0.0
2019-09-01 01:00:00+00:00,13.6,0.0,0.0,12.7,103,82,0.0
2019-09-01 02:00:00+00:00,13.8,0.0,0.0,14.1,109,70,0.0
2019-09-01 03:00:00+00:00,14.1,0.0,0.0,16.4,103,96,0.0
2019-09-01 04:00:00+00:00,14.1,6.0,6.0,20.0,104,81,0.0
2019-09-01 05:00:00+00:00,14.2,67.0,33.0,21.8,109,32,0.0
2019-09-01 06:00:00+00:00,14.8,161.0,62.0,23.1,116,33,0.0
2019-09-01 07:00:00+00:00,15.5,259.0,67.0,21.9,124,31,0.0
2019-09-01 08:00:00+00:00,16.3,354.0,73.0,21.6,141,14,0.0
2019-09-01 09:00:00+00:00,16.9,433.0,71.0,20.2,152,20,0.0
2019-09-01 10:00:00+00:00,17.4,469.0,73.0,17.3,141,48,0.0
2019-09-01 11:00:00+00:00,18.0,476.0,105.0,14.9,133,70,0.0
2019-09-01 12:00:00+00:00,18.2,447.0,133.0,15.1,121,83,0.0
2019-09-01 13:00:00+00:00,19.5,388.0,168.0,18.7,132,96,0.0
2019-09-01 14:00:00+00:00,18.4,327.0,147.0,16.5,178,93,0.0
2019-09-01 15:00:00+00:00,15.2,227.0,153.0,32.6,240,51,0.15
2019-09-01 16:00:00+00:00,13.0,24.0,23.0,30.2,246,100,0.32
2019-09-01 17:00:00+00:00,11.9,8.0,7.0,24.9,241,99,0.4
2019-09-01 18:00:00+00:00,11.7,3.0,2.0,18.6,222,100,0.19
2019-09-01 19:00:00+00:00,11.8,0.0,0.0,19.6,199,100,0.0254
2019-09-01 20:00:00+00:00,12.1,0.0,0.0,19.5,178,100,0.0
2019-09-01 21:00:00+00:00,12.3,0.0,0.0,20.3,169,97,0.0
2019-09-01 22:00:00+00:00,12.3,0.0,0.0,21.4,181,86,0.0
2019-09-01 23:00:00+00:00,12.2,0.0,0.0,23.5,195,88,0.0
2019-09-02 00:00:00+00:00,12.1,0.0,0.0,25.8,208,93,0.0
2019-09-02 01:00:00+00:00,11.9,0.0,0.0,26.1,220,98,0.0254
2019-09-02 02:00:00+00:00,11.6,0.0,0.0,27.6,221,99,0.0254
2019-09-02 03:00:00+00:00,11.3,0.0,0.0,27.5,223,100,0.0254
2019-09-02 04:00:00+00:00,11.1,2.0,1.0,26.5,223,94,0.0254
2019-09-02 05:00:00+00:00,10.9,15.0,15.0,26.4,223,98,0.0254
2019-09-02 06:00:00+00:00,10.8,31.0,31.0,26.5,224,100,0.0
2019-09-02 07:00:00+00:00,10.7,46.0,46.0,27.9,218,100,0.0254
2019-09-02 08:00:00+00:00,10.7,58.0,58.0,28.0,220,100,0.0254
2019-09-02 09:00:00+00:00,10.5,69.0,68.0,27.7,225,100,0.19
2019-09-02 10:00:00+00:00,10.3,76.0,75.0,26.9,229,99,0.0254
2019-09-02 11:00:00+00:00,10.1,77.0,77.0,26.0,230,100,0.0254
2019-09-02 12:00:00+00:00,10.1,108.0,107.0,25.9,226,100,0.0254
2019-09-02 13:00:00+00:00,10.4,160.0,156.0,20.1,216,97,0.0
2019-09-02 14:00:00+00:00,10.9,320.0,183.0,20.0,212,58,0.0
2019-09-02 15:00:00+00:00,11.0,276.0,108.0,21.1,210,31,0.0
2019-09-02 16:00:00+00:00,10.9,196.0,85.0,21.4,208,22,0.0
2019-09-02 17:00:00+00:00,10.7,105.0,60.0,21.9,205,13,0.0
2019-09-02 18:00:00+00:00,10.1,22.0,22.0,22.8,201,0,0.0
2019-09-02 19:00:00+00:00,10.0,0.0,0.0,23.8,192,0,0.0
2019-09-02 20:00:00+00:00,9.9,0.0,0.0,25.8,188,14,0.0
2019-09-02 21:00:00+00:00,9.8,0.0,0.0,26.5,187,51,0.0
2019-09-02 22:00:00+00:00,9.6,0.0,0.0,27.6,187,9,0.0
2019-09-02 23:00:00+00:00,9.5,0.0,0.0,29.0,188,6,0.0
2019-09-03 00:00:00+00:00,9.6,0.0,0.0,30.5,189,37,0.0
2019-09-03 01:00:00+00:00,9.4,0.0,0.0,29.7,188,79,0.0
2019-09-03 02:00:00+00:00,9.5,0.0,0.0,30.1,187,99,0.0
2019-09-03 03:00:00+00:00,9.5,0.0,0.0,30.2,187,98,0.0254
2019-09-03 04:00:00+00:00,9.4,0.0,0.0,30.8,189,100,0.24
2019-09-03 05:00:00+00:00,9.4,11.0,11.0,31.9,189,99,0.47
2019-09-03 06:00:00+00:00,9.5,22.0,22.0,33.0,186,100,0.39
2019-09-03 07:00:00+00:00,10.2,40.0,40.0,29.6,183,99,0.46
2019-09-03 08:00:00+00:00,10.4,66.0,66.0,33.3,181,99,0.34
2019-09-03 09:00:00+00:00,11.0,135.0,134.0,36.0,188,98,0.38
2019-09-03 10:00:00+00:00,11.3,146.0,146.0,38.0,197,96,0.38
2019-09-03 11:00:00+00:00,11.3,138.0,138.0,39.9,205,95,0.46
2019-09-03 12:00:00+00:00,11.1,113.0,112.0,40.8,212,97,0.6
2019-09-03 13:00:00+00:00,10.5,89.0,89.0,30.6,215,98,0.7
2019-09-03 14:00:00+00:00,10.1,86.0,85.0,32.8,218,97,0.77
2019-09-03 15:00:00+00:00,10.0,65.0,65.0,34.6,219,96,0.5
2019-09-03 16:00:00+00:00,9.8,45.0,44.0,35.6,217,96,0.54
2019-09-03 17:00:00+00:00,9.6,20.0,19.0,35.9,215,97,0.69
2019-09-03 18:00:00+00:00,9.6,3.0,3.0,34.9,212,97,0.88
2019-09-03 19:00:00+00:00,9.5,0.0,0.0,30.8,200,100,1.02
2019-09-03 20:00:00+00:00,9.6,0.0,0.0,33.1,208,100,1.17
2019-09-03 21:00:00+00:00,9.7,0.0,0.0,34.2,219,99,1.28
2019-09-03 22:00:00+00:00,9.7,0.0,0.0,35.1,225,99,1.39
2019-09-03 23:00:00+00:00,9.7,0.0,0.0,37.0,229,100,1.64
2019-09-04 00:00:00+00:00,9.7,0.0,0.0,39.3,230,100,1.67
2019-09-04 01:00:00+00:00,9.4,0.0,0.0,35.8,227,100,1.38
2019-09-04 02:00:00+00:00,9.4,0.0,0.0,35.6,225,100,1.44
2019-09-04 03:00:00+00:00,9.5,0.0,0.0,35.6,224,100,1.28
2019-09-04 04:00:00+00:00,9.6,0.0,0.0,35.3,226,99,1.37
2019-09-04 05:00:00+00:00,9.6,8.0,8.0,35.3,227,100,1.07
2019-09-04 06:00:00+00:00,9.7,24.0,24.0,35.0,230,100,1.14
2019-09-04 07:00:00+00:00,9.4,46.0,45.0,36.5,229,99,1.01
2019-09-04 08:00:00+00:00,9.6,61.0,61.0,34.7,228,99,1.01
2019-09-04 09:00:00+00:00,9.8,84.0,83.0,34.7,228,99,0.99
2019-09-04 10:00:00+00:00,9.8,101.0,101.0,34.0,229,99,0.82
2019-09-04 11:00:00+00:00,9.8,114.0,114.0,33.4,229,99,0.78
2019-09-04 12:00:00+00:00,9.8,109.0,109.0,32.8,228,99,0.63
2019-09-04 13:00:00+00:00,9.2,93.0,93.0,32.9,218,99,0.69
2019-09-04 14:00:00+00:00,9.3,65.0,65.0,33.5,213,99,0.69
2019-09-04 15:00:00+00:00,9.3,39.0,39.0,33.7,211,98,0.52
2019-09-04 16:00:00+00:00,9.3,30.0,30.0,30.8,211,98,0.36
2019-09-04 17:00:00+00:00,9.4,16.0,15.0,29.4,208,100,0.35
2019-09-04 18:00:00+00:00,9.3,3.0,3.0,28.4,204,100,0.0254
2019-09-04 19:00:00+00:00,9.1,0.0,0.0,24.4,202,99,0.23
2019-09-04 20:00:00+00:00,8.6,0.0,0.0,22.4,199,78,0.0254
2019-09-04 21:00:00+00:00,8.5,0.0,0.0,20.2,195,91,0.0
2019-09-04 22:00:00+00:00,8.2,0.0,0.0,15.6,190,99,0.0
2019-09-04 23:00:00+00:00,7.8,0.0,0.0,11.8,177,88,0.0
2019-09-05 00:00:00+00:00,7.4,0.0,0.0,9.3,154,69,0.0
2019-09-05 01:00:00+00:00,7.1,0.0,0.0,10.5,124,86,0.0
2019-09-05 02:00:00+00:00,7.1,0.0,0.0,11.0,119,98,0.0
2019-09-05 03:00:00+00:00,7.1,0.0,0.0,10.1,109,95,0.0254
2019-09-05 04:00:00+00:00,7.4,0.0,0.0,10.9,99,99,0.0
2019-09-05 05:00:00+00:00,7.6,29.0,23.0,11.5,92,97,0.0
2019-09-05 06:00:00+00:00,7.8,54.0,53.0,12.2,86,100,0.0254
2019-09-05 07:00:00+00:00,8.4,71.0,70.0,12.7,94,99,0.23
2019-09-05 08:00:00+00:00,8.5,89.0,88.0,13.8,82,99,0.25
2019-09-05 09:00:00+00:00,8.8,118.0,117.0,15.0,69,100,0.3
2019-09-05 10:00:00+00:00,9.0,121.0,120.0,15.9,62,99,0.39
2019-09-05 11:00:00+00:00,9.0,105.0,105.0,16.4,58,99,0.65
2019-09-05 12:00:00+00:00,9.0,85.0,84.0,16.6,56,99,0.81
2019-09-05 13:00:00+00:00,8.1,64.0,63.0,14.8,65,100,0.9
2019-09-05 14:00:00+00:00,8.0,50.0,50.0,14.2,49,100,0.79
2019-09-05 15:00:00+00:00,8.1,53.0,52.0,13.6,44,100,0.5
2019-09-05 16:00:00+00:00,8.0,34.0,33.0,10.1,36,100,0.47
2019-09-05 17:00:00+00:00,7.6,14.0,14.0,7.7,17,100,0.56
2019-09-05 18:00:00+00:00,7.3,1.0,1.0,6.5,344,100,0.64
2019-09-05 19:00:00+00:00,7.3,0.0,0.0,8.5,329,100,0.64
2019-09-05 20:00:00+00:00,7.1,0.0,0.0,8.6,302,100,0.52
2019-09-05 21:00:00+00:00,7.1,0.0,0.0,10.4,282,99,0.47
2019-09-05 22:00:00+00:00,7.1,0.0,0.0,11.6,278,98,0.56
2019-09-05 23:00:00+00:00,7.1,0.0,0.0,12.9,276,99,0.53
2019-09-06 00:00:00+00:00,7.1,0.0,0.0,13.8,279,99,0.68
2019-09-06 01:00:00+00:00,8.0,0.0,0.0,15.7,285,99,0.67
2019-09-06 02:00:00+00:00,8.0,0.0,0.0,17.2,288,99,1.0
2019-09-06 03:00:00+00:00,8.1,0.0,0.0,19.6,289,99,1.28
2019-09-06 04:00:00+00:00,8.0,0.0,0.0,21.9,284,100,1.48
2019-09-06 05:00:00+00:00,7.8,9.0,8.0,24.1,278,99,1.68
2019-09-06 06:00:00+00:00,7.7,23.0,23.0,26.5,272,99,1.77
2019-09-06 07:00:00+00:00,7.9,33.0,32.0,25.7,283,100,2.05
2019-09-06 08:00:00+00:00,7.6,50.0,50.0,23.4,276,100,2.02
2019-09-06 09:00:00+00:00,7.4,43.0,42.0,21.8,273,100,2.13
2019-09-06 10:00:00+00:00,7.1,36.0,35.0,19.1,275,100,2.38
2019-09-06 11:00:00+00:00,6.8,34.0,33.0,16.4,279,100,2.69
2019-09-06 12:00:00+00:00,6.5,31.0,31.0,14.4,284,100,2.95
2019-09-06 13:00:00+00:00,6.7,27.0,27.0,17.3,278,100,3.3
2019-09-06 14:00:00+00:00,6.4,41.0,41.0,14.6,273,100,2.52
2019-09-06 15:00:00+00:00,6.2,36.0,36.0,13.8,262,100,1.98
2019-09-06 16:00:00+00:00,6.2,27.0,26.0,14.8,256,100,1.5
2019-09-06 17:00:00+00:00,6.2,15.0,15.0,15.2,251,100,1.17
2019-09-06 18:00:00+00:00,6.3,2.0,2.0,15.5,249,100,0.68
2019-09-06 19:00:00+00:00,6.3,0.0,0.0,13.1,261,92,0.73
2019-09-06 20:00:00+00:00,6.2,0.0,0.0,12.3,262,75,0.33
2019-09-06 21:00:00+00:00,6.1,0.0,0.0,11.5,265,75,0.19
2019-09-06 22:00:00+00:00,6.1,0.0,0.0,10.4,268,87,0.2
2019-09-06 23:00:00+00:00,6.1,0.0,0.0,9.2,269,87,0.15
2019-09-07 00:00:00+00:00,6.1,0.0,0.0,7.7,269,90,0.0254
2019-09-07 01:00:00+00:00,7.8,0.0,0.0,7.7,248,85,0.0
2019-09-07 02:00:00+00:00,7.9,0.0,0.0,7.0,244,93,0.0254
2019-09-07 03:00:00+00:00,8.0,0.0,0.0,6.3,243,93,0.0254
2019-09-07 04:00:00+00:00,8.0,0.0,0.0,5.8,247,79,0.0254
2019-09-07 05:00:00+00:00,8.1,27.0,19.0,5.4,250,68,0.0
2019-09-07 06:00:00+00:00,8.4,100.0,41.0,4.8,256,52,0.0
2019-09-07 07:00:00+00:00,8.2,224.0,56.0,2.3,160,24,0.0
2019-09-07 08:00:00+00:00,8.6,333.0,82.0,1.3,207,12,0.0
2019-09-07 09:00:00+00:00,8.9,415.0,85.0,2.5,282,2,0.0
2019-09-07 10:00:00+00:00,9.2,437.0,103.0,4.7,309,16,0.0
2019-09-07 11:00:00+00:00,9.4,426.0,122.0,6.6,319,31,0.0
2019-09-07 12:00:00+00:00,9.5,416.0,106.0,8.0,328,28,0.0
2019-09-07 13:00:00+00:00,9.4,391.0,100.0,9.2,302,25,0.0
2019-09-07 14:00:00+00:00,9.5,348.0,82.0,7.9,323,15,0.0
2019-09-07 15:00:00+00:00,9.4,269.0,78.0,7.2,342,7,0.0
2019-09-07 16:00:00+00:00,9.2,175.0,73.0,7.5,348,4,0.0
2019-09-07 17:00:00+00:00,8.8,77.0,51.0,6.8,357,1,0.0
2019-09-07 18:00:00+00:00,7.7,1.0,1.0,5.9,13,0,0.0
2019-09-07 19:00:00+00:00,7.5,0.0,0.0,7.1,4,0,0.0
2019-09-07 20:00:00+00:00,7.2,0.0,0.0,5.1,8,3,0.0
2019-09-07 21:00:00+00:00,6.9,0.0,0.0,3.9,354,3,0.0
2019-09-07 22:00:00+00:00,6.5,0.0,0.0,1.9,14,3,0.0
2019-09-07 23:00:00+00:00,6.4,0.0,0.0,0.8,124,1,0.0
2019-09-08 00:00:00+00:00,6.2,0.0,0.0,3.0,179,6,0.0
2019-09-08 01:00:00+00:00,5.9,0.0,0.0,3.7,207,34,0.0
2019-09-08 02:00:00+00:00,6.2,0.0,0.0,6.3,205,65,0.0
2019-09-08 03:00:00+00:00,6.6,0.0,0.0,8.5,214,70,0.0
2019-09-08 04:00:00+00:00,6.6,0.0,0.0,9.2,214,42,0.0
2019-09-08 05:00:00+00:00,7.3,42.0,24.0,10.4,212,7,0.0
2019-09-08 06:00:00+00:00,8.4,132.0,61.0,11.9,207,38,0.0
2019-09-08 07:00:00+00:00,8.7,228.0,71.0,14.4,198,67,0.0
2019-09-08 08:00:00+00:00,9.4,287.0,55.0,17.0,192,88,0.0
2019-09-08 09:00:00+00:00,9.9,350.0,71.0,19.5,192,85,0.0
2019-09-08 10:00:00+00:00,10.6,410.0,75.0,20.4,204,67,0.0
2019-09-08 11:00:00+00:00,11.0,453.0,73.0,21.3,218,48,0.0
2019-09-08 12:00:00+00:00,11.2,436.0,123.0,21.5,225,64,0.0
2019-09-08 13:00:00+00:00,10.6,262.0,191.0,21.8,228,100,0.0
2019-09-08 14:00:00+00:00,10.2,123.0,123.0,21.3,217,100,0.0
2019-09-08 15:00:00+00:00,10.3,82.0,82.0,22.0,210,100,0.0
2019-09-08 16:00:00+00:00,10.3,36.0,35.0,21.8,205,100,0.0
2019-09-08 17:00:00+00:00,10.4,11.0,11.0,21.3,200,100,0.0
2019-09-08 18:00:00+00:00,10.5,0.0,0.0,20.6,195,100,0.0
2019-09-08 19:00:00+00:00,10.6,0.0,0.0,17.7,187,98,0.0
2019-09-08 20:00:00+00:00,10.8,0.0,0.0,16.7,176,99,0.0
2019-09-08 21:00:00+00:00,10.8,0.0,0.0,16.6,168,99,0.0
2019-09-08 22:00:00+00:00,10.8,0.0,0.0,15.7,165,98,0.0
2019-09-08 23:00:00+00:00,10.7,0.0,0.0,15.2,163,92,0.0
2019-09-09 00:00:00+00:00,10.6,0.0,0.0,14.6,162,88,0.0
2019-09-09 01:00:00+00:00,10.7,0.0,0.0,13.3,160,80,0.0
2019-09-09 02:00:00+00:00,10.8,0.0,0.0,13.0,160,73,0.0
2019-09-09 03:00:00+00:00,11.0,0.0,0.0,12.8,160,79,0.0
2019-09-09 04:00:00+00:00,11.0,0.0,0.0,12.5,162,73,0.0
2019-09-09 05:00:00+00:00,10.9,33.0,28.0,12.2,163,69,0.0
2019-09-09 06:00:00+00:00,11.3,119.0,48.0,11.9,164,65,0.0
2019-09-09 07:00:00+00:00,11.1,192.0,70.0,12.9,155,56,0.0
2019-09-09 08:00:00+00:00,11.6,231.0,128.0,10.9,163,70,0.0
2019-09-09 09:00:00+00:00,12.6,366.0,98.0,8.9,180,67,0.0
2019-09-09 10:00:00+00:00,13.1,423.0,71.0,6.0,212,45,0.0
2019-09-09 11:00:00+00:00,13.4,435.0,78.0,5.3,254,68,0.0
2019-09-09 12:00:00+00:00,13.6,415.0,94.0,5.3,296,77,0.0
2019-09-09 13:00:00+00:00,13.7,366.0,128.0,8.1,324,98,0.0
2019-09-09 14:00:00+00:00,13.5,300.0,128.0,9.1,356,96,0.0
2019-09-09 15:00:00+00:00,13.3,219.0,108.0,9.9,18,98,0.0
2019-09-09 16:00:00+00:00,13.1,131.0,94.0,9.5,31,93,0.0
2019-09-09 17:00:00+00:00,12.0,51.0,51.0,8.2,44,100,0.0
2019-09-09 18:00:00+00:00,11.0,0.0,0.0,6.0,60,97,0.0
2019-09-09 19:00:00+00:00,10.7,0.0,0.0,3.1,80,100,0.0
2019-09-09 20:00:00+00:00,10.9,0.0,0.0,4.9,132,99,0.0
2019-09-09 21:00:00+00:00,11.1,0.0,0.0,7.8,147,100,0.0
2019-09-09 22:00:00+00:00,11.6,0.0,0.0,9.9,150,100,0.0
2019-09-09 23:00:00+00:00,11.7,0.0,0.0,11.7,150,94,0.0
2019-09-10 00:00:00+00:00,11.5,0.0,0.0,13.1,146,99,0.0
2019-09-10 01:00:00+00:00,10.9,0.0,0.0,13.8,139,99,0.0
2019-09-10 02:00:00+00:00,10.3,0.0,0.0,14.7,142,30,0.0
2019-09-10 03:00:00+00:00,10.3,0.0,0.0,15.4,144,42,0.0
2019-09-10 04:00:00+00:00,10.5,0.0,0.0,15.7,145,81,0.16
2019-09-10 05:00:00+00:00,10.5,14.0,13.0,16.0,144,97,0.39
2019-09-10 06:00:00+00:00,10.6,30.0,30.0,16.0,141,100,0.29
2019-09-10 07:00:00+00:00,11.6,68.0,67.0,12.2,139,97,0.14
2019-09-10 08:00:00+00:00,11.6,100.0,100.0,11.2,140,93,0.41
2019-09-10 09:00:00+00:00,11.6,77.0,76.0,9.8,151,100,1.05
2019-09-10 10:00:00+00:00,11.6,53.0,53.0,8.7,160,99,1.34
2019-09-10 11:00:00+00:00,11.7,45.0,45.0,8.5,168,99,1.31
2019-09-10 12:00:00+00:00,11.9,54.0,53.0,7.7,175,98,0.8
2019-09-10 13:00:00+00:00,12.8,70.0,69.0,7.9,206,98,0.25
